"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation"
"MYZAP",-2.54616900162459,6.29918087716949,-18.8507861933183,3.3721429816863e-42,1.93997819647759e-39,85.4636378649319,"Down"
"GDF10",-2.59299963056682,5.06747417552812,-18.8458963012286,3.46915108527399e-42,1.93997819647759e-39,85.4354919894182,"Down"
"VEPH1",-2.12561154684019,5.14063223497665,-18.8204557394591,4.02092594381746e-42,2.13030774077932e-39,85.2890105919065,"Down"
"PLA2G1B",-3.00434088448362,6.13138403774036,-18.8159706089536,4.12696529768738e-42,2.13030774077932e-39,85.2631779295331,"Down"
"CLDN18",-3.54375456039857,6.3248003782676,-18.78117316856,5.0509522349547e-42,2.51069740538248e-39,85.0626740875994,"Down"
"GAPDH",0.941537485097689,13.5430907208849,18.6306718972957,1.21224962327805e-41,5.8105722121481e-39,84.1937787733015,"NS"
"NOSTRIN",-2.88088594737837,6.64399874039598,-18.5988485769023,1.45928336362436e-41,6.75346276662154e-39,84.0096987638511,"Down"
"RAMP3",-2.54001727137131,7.53526195788384,-18.5804094644552,1.62492988365675e-41,7.26939465618575e-39,83.9029826446756,"Down"
"UBE2T",2.93007771393388,6.81376023125934,18.4485540313751,3.50958438408506e-41,1.51942361350986e-38,83.138672399308,"Up"
"EMCN",-2.83730265501072,6.7390517491761,-18.442185540515,3.64276023614945e-41,1.52779641029256e-38,83.1017038417258,"Down"
"ECSCR",-1.83377584446422,7.23959630871347,-18.4216038658996,4.1088363370261e-41,1.67105128724931e-38,82.9821955665286,"Down"
"SUSD2",-2.7563450813674,7.12742713801397,-18.3079859892676,7.99390198858437e-41,3.15547525261149e-38,82.3215539374763,"Down"
"ITIH5",-1.87218499397533,6.27474302453131,-18.2703512569714,9.96886705342113e-41,3.82263327782757e-38,82.1023827283362,"Down"
"MYCT1",-1.25120511956509,5.25245837509417,-18.2082362279403,1.43569528303662e-40,5.35235177600958e-38,81.7402777805191,"Down"
"ABCA8",-3.49385447250302,6.70135863308328,-18.1700095236623,1.79743027747266e-40,6.51981398755692e-38,81.5172039014614,"Down"
"CLEC3B",-3.55076630602909,8.37924791865973,-18.1578094252059,1.93113903984712e-40,6.82047817204954e-38,81.4459731182951,"Down"
"ACVRL1",-1.7544790052211,6.90581218095896,-18.0653478801173,3.32830763594164e-40,1.1453645328711e-37,80.9055602269433,"Down"
"STARD13",-1.80446522861595,6.6098320417105,-18.042744515364,3.80261510632545e-40,1.27587243354985e-37,80.7732962159234,"Down"
"GPR146",-1.84622871179494,6.18042101702506,-18.0168179400452,4.4307729730882e-40,1.4503757090687e-37,80.6215123747199,"Down"
"DUOX1",-2.8214777323716,6.68315807697747,-17.9622718916928,6.11336508911424e-40,1.95351125859529e-37,80.3019218641776,"Down"
"DPEP2",-2.02351405892515,6.08235269407609,-17.8244075847683,1.38129821489366e-39,4.31125659118321e-37,79.4926123790422,"Down"
"ALKAL2",-2.6821983167404,5.29315937879977,-17.7983908208227,1.61138435302148e-39,4.9150885004321e-37,79.3396374865591,"Down"
"LGI3",-1.38786694883555,6.00559502983048,-17.77133116248,1.89159683171642e-39,5.64158246188134e-37,79.1804474162545,"Down"
"RAP1A",-1.71317503147274,6.77978241193865,-17.7483945185589,2.16709069146584e-39,6.28260878112773e-37,79.045446514378,"Down"
"SYNE1",-1.66816243750794,6.77280598973939,-17.7458408131817,2.20015358552271e-39,6.28260878112773e-37,79.0304121152535,"Down"
"PHACTR1",-1.68485617278823,6.3941005926106,-17.742235389005,2.24769657482839e-39,6.28465327724412e-37,79.0091846645016,"Down"
"INMT",-3.26003437489704,8.0904946519231,-17.7337604874965,2.36354985497414e-39,6.47371481706285e-37,78.9592815694183,"Down"
"ARHGEF15",-1.47022526605197,5.6194510384394,-17.7039772276016,2.82032745652126e-39,7.57032295879438e-37,78.783842036063,"Down"
"JAM2",-2.09376976211911,6.74227123459165,-17.6870532796965,3.11833315107907e-39,8.20610769032004e-37,78.6841053718583,"Down"
"VSIG2",-1.43299242321608,6.0466036004527,-17.6808113679,3.23604942426266e-39,8.35211910058252e-37,78.6473120675568,"Down"
"TMEM100",-4.31895241808247,7.55890979167237,-17.6561025179985,3.74746195911119e-39,9.48956357608136e-37,78.5016204897742,"Down"
"KANK3",-1.9729582992461,5.92880849663028,-17.6468309996199,3.95963760072846e-39,9.84116597025494e-37,78.4469344923311,"Down"
"MMRN2",-1.5549887993813,5.2067271717592,-17.6273508548557,4.44552517283229e-39,1.08478896990149e-36,78.3320031303409,"Down"
"FABP4",-4.26699701740962,8.55449793627774,-17.5050995001374,9.20046755498189e-39,2.2049906259895e-36,77.6097420637994,"Down"
"GPIHBP1",-2.35578315239209,6.50709624338778,-17.5016490904684,9.39152238884506e-39,2.21129161369631e-36,77.5893324183948,"Down"
"PAFAH1B3",1.85291990273427,7.4187156571618,17.4592051908462,1.20943953321645e-38,2.79860137505137e-36,77.33816085328,"Up"
"GRK5",-1.52580473384847,6.22570117881127,-17.4289164924531,1.44886163330582e-38,3.2957918611182e-36,77.1587962507356,"Down"
"MTARC2",-1.6285522723521,6.51351961331858,-17.3605298937601,2.17921128260098e-38,4.87453243729797e-36,76.7534431750915,"Down"
"COL6A6",-2.34524982929401,5.40085666989496,-17.3450900175491,2.38975724223939e-38,5.257857696409e-36,76.6618527529045,"Down"
"SPTBN1",-1.02278670073297,6.27361346899067,-17.3421929880719,2.43147938430397e-38,5.26336851882962e-36,76.6446644048994,"Down"
"GNAQ",-1.16872261148921,8.45527518090658,-17.3374294203854,2.501677374923e-38,5.32936699187962e-36,76.6163996734986,"Down"
"CDH5",-2.50683725196853,7.7760856454377,-17.329060435023,2.62996597005456e-38,5.51512082564098e-36,76.5667359869078,"Down"
"SLIT3",-1.61002863879256,6.30332557300015,-17.3023748173175,3.08479155363615e-38,6.36938268328473e-36,76.40832461858,"Down"
"VWF",-1.46838412423854,8.08217525961907,-17.2650806452602,3.85565449488912e-38,7.84041499634953e-36,76.1868059865863,"Down"
"HSD17B6",-3.31885245178309,7.22490656957157,-17.2615720163918,3.93745171730514e-38,7.8872447011869e-36,76.1659576095668,"Down"
"TOP2A",3.87867616430376,7.27076463948538,17.2338008534193,4.64942132486157e-38,9.17645347073045e-36,76.0008924265106,"Up"
"STX12",-0.977995166957601,8.74342020383951,-17.1346073102369,8.42410089321978e-38,1.63854866794062e-35,75.410614949408,"NS"
"CPED1",-1.25873678374194,5.68241898933049,-17.1270991221486,8.81212144539912e-38,1.67509173984467e-35,75.3658914820209,"Down"
"DENND3",-1.26277383201534,6.0619471801257,-17.1261656676919,8.86159850450572e-38,1.67509173984467e-35,75.3603308117229,"Down"
"MIF",1.57204533467771,11.2970861404846,17.0363408008276,1.51946764754214e-37,2.83232990245321e-35,74.8247913519641,"Up"
"DLC1",-1.55319395377491,8.0085513084929,-17.0039651940493,1.84581858164073e-37,3.39352481975345e-35,74.6315516870375,"Down"
"ANGPTL1",-1.46730601016972,4.48474812122952,-16.9666756985443,2.30978536930454e-37,4.1891391137076e-35,74.4088421721431,"Down"
"RGCC",-2.5025575774864,10.5645746689347,-16.9101771560146,3.24520074748615e-37,5.80717856426821e-35,74.0711224763642,"Down"
"PALMD",-1.57564139236099,5.92490788791364,-16.8868716696377,3.73420162710075e-37,6.59430526806832e-35,73.9317143878041,"Down"
"C1QTNF7",-1.65702040501927,4.57865157758324,-16.8681373349994,4.18038255502844e-37,7.28635250273204e-35,73.8196078182425,"Down"
"HHIP",-2.39506397066878,5.23244619027407,-16.8623102779728,4.32977927846023e-37,7.44999585848908e-35,73.7847309813322,"Down"
"KIF4A",2.94131252402203,5.51705906400373,16.8440931102515,4.83226898978945e-37,8.20935216607141e-35,73.675671972658,"Up"
"ABI3BP",-1.12910937764339,6.47131992713595,-16.8123127559545,5.85296242344591e-37,9.81907608563345e-35,73.4853310926079,"Down"
"ADRB2",-2.76795632975844,6.95318184130669,-16.8093345340845,5.95905363811527e-37,9.87363689841297e-35,73.4674882515653,"Down"
"LDB2",-2.3449554704947,7.53799719301772,-16.789816921827,6.70369660184441e-37,1.09719892796773e-34,73.350532946318,"Down"
"FHL5",-1.94798631601157,4.67332464087462,-16.7765051648996,7.26443244336181e-37,1.17464997376336e-34,73.2707418674441,"Down"
"ESAM",-2.10797252565358,7.1879592500442,-16.7206353859706,1.01791643069396e-36,1.62636385908853e-34,72.935653130114,"Down"
"ZNF106",-1.00466774071627,8.11827027726108,-16.7087126018078,1.0939466118634e-36,1.72727735033161e-34,72.8641017155278,"Down"
"FOXF1",-2.4935570066098,6.89605776780564,-16.6997295403622,1.15497041710038e-36,1.80242534510515e-34,72.8101824330255,"Down"
"CHRDL1",-3.22270430316828,7.19740072264462,-16.6916363235585,1.21286769727186e-36,1.86741578086857e-34,72.7615970635069,"Down"
"ERG",-1.26223499927095,5.55189580185071,-16.6900647187184,1.22444369805852e-36,1.86741578086857e-34,72.7521615785771,"Down"
"SEMA3G",-2.41042177828299,6.2887557382414,-16.6694094045556,1.38729354487184e-36,2.09200749053089e-34,72.6281287704571,"Down"
"HIGD1B",-2.00691864631922,6.79630057067029,-16.6659144874008,1.41692216535016e-36,2.11294582012939e-34,72.607137790696,"Down"
"ROBO4",-1.55036889390359,6.96441843752517,-16.6186558901359,1.88582030206875e-36,2.78127409605107e-34,72.3231711001859,"Down"
"CAVIN2",-2.93734283092785,6.80960503416859,-16.6110797342668,1.97429971180196e-36,2.88011700348849e-34,72.2776260709647,"Down"
"DOCK4",-1.80391208681216,8.47684144433629,-16.594779373992,2.1790377322034e-36,3.14460918321526e-34,72.1796142441739,"Down"
"S1PR1",-2.58782364881441,7.56256430468171,-16.5696569914634,2.53706456410859e-36,3.61461199530339e-34,72.0285030995671,"Down"
"UBE2C",3.27905854108618,7.80447327489716,16.5682621780631,2.55858832839447e-36,3.61461199530339e-34,72.0201113906022,"Up"
"KLF2",-1.60033869023502,6.66101241401031,-16.5263167113845,3.29893101183706e-36,4.61197428227762e-34,71.7676586840332,"Down"
"EMP2",-2.28905582350458,9.56571546603572,-16.4913115920165,4.07889857988089e-36,5.64359771552386e-34,71.5568391759022,"Down"
"OTUD1",-1.52703053145912,8.82743189390426,-16.4701756270517,4.6368241853864e-36,6.35008340735417e-34,71.4294866103501,"Down"
"FXYD1",-2.52299116786955,6.51350036250266,-16.4635486558063,4.82705053789227e-36,6.54382275444971e-34,71.3895471260091,"Down"
"CD36",-2.81330940245823,7.28372075308001,-16.4526261541816,5.15781090022361e-36,6.92229800919011e-34,71.323709572824,"Down"
"CDC20",3.34167517966069,6.617513278349,16.4421409697035,5.49669242729365e-36,7.30407020462456e-34,71.2604966543461,"Up"
"ITGA1",-1.63257303972012,5.33320171503843,-16.4310621130076,5.8790534890439e-36,7.73556636043707e-34,71.1936925175509,"Down"
"ANKRD29",-2.72625479212417,6.08743488815375,-16.4005922228768,7.07390686916399e-36,9.21736932922815e-34,71.0098988928115,"Down"
"FGD5",-1.42863557920413,5.99612174622171,-16.3858096716568,7.73850005311427e-36,9.98638550123526e-34,70.9206972013704,"Down"
"ZNF385B",-3.08313198268065,6.03987192072373,-16.3802825422751,8.00276729237906e-36,1.02290609362876e-33,70.8873394468703,"Down"
"CCNB1",2.80746883134651,5.89964061523426,16.2861137345303,1.41875588258391e-35,1.79633233020365e-33,70.31853512784,"Up"
"AOC3",-2.58290935831767,8.57452776594552,-16.2666399887225,1.59727060093367e-35,2.00345502197484e-33,70.2007985252159,"Down"
"CCNB2",3.00134562211927,7.26207621577908,16.2176669927535,2.15223463737593e-35,2.67455009890948e-33,69.9045465454436,"Up"
"ITGA8",-1.77655762271892,6.03939072959718,-16.194167410643,2.48354049809254e-35,3.05794468118348e-33,69.7623070209791,"Down"
"TACC1",-1.66093557513799,7.21674398436729,-16.1703670043339,2.87126035208507e-35,3.50319865321216e-33,69.6181916008873,"Down"
"DAPK2",-1.31266139406629,6.34941563576113,-16.1672146551186,2.92697386910215e-35,3.53900146821801e-33,69.5990994574594,"Down"
"TPX2",3.19944836292935,6.52348234932759,16.1641205507108,2.98271192585813e-35,3.57419435329839e-33,69.5803591312728,"Up"
"CLEC1A",-1.42398261808079,5.47947573730074,-16.1154836027887,4.01276008591601e-35,4.76595160292732e-33,69.2856533733855,"Down"
"PEAK1",-1.00871526600609,7.24284494818567,-16.1133058574143,4.06643672984165e-35,4.78733748694779e-33,69.2724524051855,"Down"
"PEBP4",-3.43054376226529,7.19656250457918,-16.0799910275334,4.98333179785864e-35,5.81576487470094e-33,69.0704488997857,"Down"
"CNTN6",-0.978475928431951,4.91541297975991,-16.0388799150817,6.40551521104891e-35,7.39321141093516e-33,68.8210258830194,"NS"
"SCN7A",-1.67001472922392,5.4000279410766,-16.0378697415486,6.44516604634091e-35,7.39321141093516e-33,68.8148950777428,"Down"
"HJURP",2.32124455432278,5.61634684447829,16.0109063158767,7.599499511154e-35,8.64346465586423e-33,68.6512164340318,"Up"
"NME1",1.83095111252607,9.99139337050911,15.98629932175,8.83301098127112e-35,9.96200339324703e-33,68.5017819390169,"Up"
"CAPN3",-1.42418391641366,5.0102779210084,-15.9715730916464,9.66527177856637e-35,1.08098010450116e-32,68.4123243713144,"Down"
"GINS1",3.11167545182988,6.5029259752208,15.9687980803542,9.83069140843018e-35,1.09039429250034e-32,68.3954646892879,"Up"
"SLC39A8",-1.50405404982158,6.75593833893462,-15.9364786837702,1.19796002847553e-34,1.31785422476804e-32,68.1990535695595,"Down"
"DLGAP5",3.24833893361165,5.59490114028934,15.8649323437613,1.85634713081407e-34,2.02553128802079e-32,67.7639047466199,"Up"
"APOBR",-1.20640785350794,6.00066811093645,-15.8394254156885,2.17031556381288e-34,2.34901654693006e-32,67.6086550786991,"Down"
"FILIP1",-1.98333928138596,5.47694271814393,-15.8343252637813,2.23921323847525e-34,2.40419846988611e-32,67.5776054384113,"Down"
"ADAMTSL3",-1.4229003549864,5.63048839602445,-15.823014948708,2.39992821914432e-34,2.55630449437587e-32,67.5087398691003,"Down"
"CYP4B1",-3.91680947587612,7.84881001664946,-15.7756636826696,3.208339691873e-34,3.39048244130926e-32,67.2203027160839,"Down"
"WWC2",-1.61245495675272,6.82751359142824,-15.7572382528935,3.59224208075902e-34,3.76652195045835e-32,67.108009993676,"Down"
"TGFBR3",-2.44035734287977,7.23241877841937,-15.7335909624578,4.1531860068324e-34,4.32092320912385e-32,66.9638476962817,"Down"
"STARD8",-1.06494555345315,6.46175786749974,-15.7310870778625,4.21749976281685e-34,4.35408187052038e-32,66.9485801551104,"Down"
"MELK",2.8681816742963,6.66737460447935,15.7173604316797,4.58823329157843e-34,4.70066251956291e-32,66.8648712759651,"Up"
"AURKA",2.43093061837465,6.61731067979167,15.707639743737,4.87036915449532e-34,4.9519109410971e-32,66.805581541619,"Up"
"HSPB8",-2.31540615260319,8.04235455103816,-15.6746214258965,5.96512633692296e-34,6.01939553141677e-32,66.6041282386103,"Down"
"MFAP4",-2.73134361781347,8.1145033434025,-15.6528415099294,6.81912107522187e-34,6.82980775750393e-32,66.4711898360847,"Down"
"PPBP",-3.01931110268822,5.25987272719245,-15.6481129169972,7.02015483917384e-34,6.97907393307793e-32,66.4423222545646,"Down"
"BIRC5",2.10597669678859,5.76604473145969,15.6435026704033,7.22187556633293e-34,7.1268229393937e-32,66.4141752467594,"Up"
"RILPL2",-1.2942342833605,9.02693902832832,-15.6258777171957,8.04809385139558e-34,7.88419471383796e-32,66.306551920906,"Down"
"FGR",-2.07752230125705,7.3564321928489,-15.618307565993,8.43145051420998e-34,8.19989111240668e-32,66.260317806208,"Down"
"SCN4B",-2.14644386959962,5.43637158104946,-15.6084268043648,8.95948939002016e-34,8.65074151823457e-32,66.1999641781229,"Down"
"CDCA8",1.81139310408601,6.12334436792149,15.5999419668252,9.4393084419853e-34,8.9853816718409e-32,66.1481302365891,"Up"
"CAV1",-2.61940632622092,10.0914633417542,-15.5999305124902,9.43997329356655e-34,8.9853816718409e-32,66.1480602576648,"Down"
"PRC1",2.72287258208394,6.77061842823047,15.5898942915179,1.00409282824832e-33,9.49009144219771e-32,66.0867406870779,"Up"
"CDKN3",2.83744560688394,6.15753357323149,15.5461378337995,1.31424449027493e-33,1.23345981146712e-31,65.8192928482233,"Up"
"KCNT2",-2.29551952348988,5.59995753316697,-15.5333671560225,1.42170241622126e-33,1.32504639778511e-31,65.7412044323419,"Down"
"SPP1",4.03859870601413,9.15987311886977,15.512417987088,1.61738496858972e-33,1.49702921816846e-31,65.6130765329199,"Up"
"SH2D3C",-1.59704786861917,5.99774460290305,-15.5057092323031,1.6855894741678e-33,1.54268019290241e-31,65.5720368429759,"Down"
"CLEC14A",-1.73396840611069,7.41699514183645,-15.5053141141529,1.68969516695219e-33,1.54268019290241e-31,65.5696196518958,"Down"
"LYVE1",-2.46047845683887,6.20872721019026,-15.5039646094864,1.70379366668003e-33,1.54504154057518e-31,65.561363764585,"Down"
"SPOCK2",-1.54159506119887,7.17174101007407,-15.4852302339066,1.91214409383285e-33,1.72234133445172e-31,65.4467358923098,"Down"
"MARCO",-2.74599189331905,8.21598334594935,-15.4840154720549,1.92650372868108e-33,1.72370710284192e-31,65.4393022222194,"Down"
"FCN1",-1.15370081798961,4.82269961448338,-15.4761154983011,2.022562712841e-33,1.79766981251914e-31,65.3909556532019,"Down"
"TNS1",-1.51983067834354,7.118249561396,-15.4719081373975,2.07566605051451e-33,1.83273118841811e-31,65.3652050880956,"Down"
"SCARA5",-2.53869132443233,5.93766558112704,-15.4678188523815,2.12861796484566e-33,1.86720141870546e-31,65.3401757310891,"Down"
"CCM2L",-1.71084372170339,5.66967222985842,-15.4599411185488,2.2344730240213e-33,1.94732873086947e-31,65.2919543012311,"Down"
"ADH1B",-4.06978502909045,8.15407088047237,-15.4529024285868,2.33350931723339e-33,2.0205179707477e-31,65.2488643494145,"Down"
"VIPR1",-2.63613735097839,7.25266499256044,-15.4143147989151,2.96003250533829e-33,2.54657668295803e-31,65.0125606291373,"Down"
"RBMS3",-1.56421397086666,6.53695624807885,-15.4108390003981,3.02414625998108e-33,2.58516350033159e-31,64.9912692375357,"Down"
"FHL1",-2.76976311364871,7.05109550913263,-15.3972178919265,3.28909968457886e-33,2.79386119409702e-31,64.9078217423393,"Down"
"ARHGAP44",-1.85657379800729,6.3884697042223,-15.3839738505294,3.5690127008575e-33,3.01256097221437e-31,64.8266692320956,"Down"
"PCLAF",2.52099931535496,7.6919194469692,15.3555852923286,4.25208302387204e-33,3.56670039146166e-31,64.6526692944127,"Up"
"SLC6A4",-3.3184166103036,5.37957608096768,-15.3327105538623,4.89671696823561e-33,4.08191543047764e-31,64.5124156358835,"Down"
"MKI67",1.88147160169518,5.87592047581019,15.3301205560976,4.97562076757364e-33,4.12208680997566e-31,64.4965326269184,"Up"
"GIMAP1",-1.41414541102635,5.56339364307102,-15.2732311155697,7.06960905526988e-33,5.8209339344035e-31,64.1475210323444,"Down"
"PALM2AKAP2",-1.40072250463948,8.52122348774886,-15.2569621949564,7.81702527102433e-33,6.37367546005907e-31,64.0476635572564,"Down"
"PDZD2",-2.15805933112313,6.09553704042243,-15.2565717872887,7.83590232404252e-33,6.37367546005907e-31,64.0452669959855,"Down"
"RASL12",-1.70902444226091,6.74723203736856,-15.2362689100878,8.88322883013342e-33,7.18203699573618e-31,63.9206183200339,"Down"
"NOTCH4",-1.47460410272277,6.94278917587134,-15.2284825019229,9.32114329090575e-33,7.49096192258959e-31,63.8728050620745,"Down"
"RNF125",-1.38012505450652,5.24295328233463,-15.2161336500448,1.0060446943697e-32,8.0317585730003e-31,63.7969655233061,"Down"
"FRY",-1.51480835675264,5.40274007349035,-15.2152786802594,1.01137560452802e-32,8.0317585730003e-31,63.7917143326264,"Down"
"KCNK3",-1.98837219121564,6.20951017165166,-15.2108658908247,1.03934368686468e-32,8.20531271847695e-31,63.7646102113354,"Down"
"DUOXA1",-1.24399988343069,5.83899463109669,-15.208884830139,1.0521503903004e-32,8.25784233229338e-31,63.7524416781577,"Down"
"NUSAP1",2.60277972708277,6.86449025368138,15.2018423815044,1.09897066037402e-32,8.57516583306958e-31,63.7091813340686,"Up"
"SLIT2",-2.09517998495916,7.50859501457517,-15.1905084797983,1.1787457787043e-32,9.14447809016787e-31,63.6395510391298,"Down"
"TIE1",-2.05346363151196,6.71645645155549,-15.1644535299301,1.38484288151241e-32,1.06815955820564e-30,63.4794421413028,"Down"
"SASH1",-1.41208195763241,8.44238419190686,-15.1632498992859,1.39519167440627e-32,1.0699924264118e-30,63.4720444569785,"Down"
"CFD",-2.47492918504382,8.97370570071049,-15.150821453708,1.50669021728463e-32,1.14893689807824e-30,63.3956506917576,"Down"
"SELP",-1.7475671511091,6.65217460808637,-15.1448403843115,1.56348793769723e-32,1.18490769968984e-30,63.3588825314448,"Down"
"NUF2",2.90727253427508,5.56992930487359,15.1432691787318,1.57876111322119e-32,1.18490769968984e-30,63.349223193744,"Up"
"GIMAP8",-1.28048237110408,5.86044027830448,-15.1431068248543,1.58034780004829e-32,1.18490769968984e-30,63.3482250757542,"Down"
"CENPF",2.41748009591783,5.69374899474886,15.1414383814353,1.59674640179893e-32,1.19055185880797e-30,63.3379677097063,"Up"
"ATP1A2",-1.30784210543128,4.43612276471584,-15.1203698863267,1.81910306213607e-32,1.34764763402354e-30,63.2084223817493,"Down"
"PPP1R14A",-2.4272648988181,6.25449540561735,-15.1196046211623,1.82773923450265e-32,1.34764763402354e-30,63.2037162792306,"Down"
"RAI2",-1.98113527071754,6.45360692188394,-15.1187383918378,1.83756439182109e-32,1.34764763402354e-30,63.1983892278545,"Down"
"ADIRF",-3.08178289774659,7.4489067969003,-15.1126349794992,1.90830864561195e-32,1.38566336091308e-30,63.1608533827555,"Down"
"SHROOM4",-1.19370129394215,6.09492209743953,-15.1124876766126,1.91004933886388e-32,1.38566336091308e-30,63.1599474369747,"Down"
"STIL",2.17241903191569,5.22192885488209,15.0929008748186,2.15626871156512e-32,1.55587539666212e-30,63.0394689564088,"Up"
"NCAPG",2.39846429005675,5.95362678705608,15.0913789612045,2.17668222685784e-32,1.56220599821706e-30,63.0301063950864,"Up"
"PEAR1",-1.5233904875141,6.14720371740435,-15.0889089265277,2.21022595795718e-32,1.57784269051826e-30,63.0149107617782,"Down"
"KIF2C",2.12018017935404,6.46582422011231,15.0441456740667,2.91632499595554e-32,2.07089935294811e-30,62.7394448093094,"Up"
"CX3CR1",-2.94981825654846,7.00791064974775,-15.0413810377541,2.96670358249705e-32,2.09558572529963e-30,62.7224265537962,"Down"
"SLC27A3",-1.56029294466907,7.55245663197987,-15.0233030425247,3.3183273163016e-32,2.33168957654889e-30,62.6111293411493,"Down"
"SNRK",-1.07151543648924,9.05644061942621,-15.0204303252274,3.37792705455485e-32,2.35608991825001e-30,62.593441123844,"Down"
"PYCR1",1.36755354816826,7.15309218778491,15.0199420667317,3.38816298504024e-32,2.35608991825001e-30,62.5904347004987,"Up"
"AQP4",-2.95729015016279,6.34121596796092,-15.0177665371237,3.43415022570404e-32,2.37575928758629e-30,62.5770387796344,"Down"
"PECAM1",-1.77344456298712,8.65750520066876,-15.0164491652361,3.46230087104484e-32,2.38295076873296e-30,62.568926825847,"Down"
"OSCAR",-1.67012459754905,5.63937626870286,-15.0155149517554,3.48240390012768e-32,2.38455830324559e-30,62.5631741576106,"Down"
"CDCA3",1.88348639793973,6.07650731614177,15.0022251789524,3.78137980464374e-32,2.57613697249358e-30,62.4813315657449,"Up"
"LRRK2",-3.54023146119427,8.29656616811734,-14.9846262671967,4.21724791206374e-32,2.85856991049533e-30,62.372931076156,"Down"
"AK1",-1.19720380593667,7.85712668627431,-14.9765626506145,4.43344166712516e-32,2.99001108615512e-30,62.3232553178129,"Down"
"BTNL9",-2.04380815996156,6.02170931099233,-14.9515066497864,5.17868867445329e-32,3.47515903499188e-30,62.1688667014723,"Down"
"ADGRD1",-2.63186732664761,6.28862763334983,-14.9455480522475,5.3736585125485e-32,3.5880532784534e-30,62.1321443494416,"Down"
"MYOCD",-1.47706110296038,5.03264899444457,-14.928651996259,5.9674410057927e-32,3.96480325439326e-30,62.0280007475575,"Down"
"COL11A1",4.05993227467163,5.92144043018632,14.9225284430441,6.19851031171489e-32,4.09803974844954e-30,61.9902511930557,"Up"
"BUB1B",2.63123204056441,6.24023575443736,14.9048993596782,6.91502328335708e-32,4.53178826077911e-30,61.8815583773503,"Up"
"FMO2",-3.03351157476626,8.85712653105593,-14.9039634063843,6.95530385923558e-32,4.53178826077911e-30,61.8757870696893,"Down"
"WFS1",-1.32161821850794,7.38848051194183,-14.9039501058343,6.955877965282e-32,4.53178826077911e-30,61.875705054905,"Down"
"ZWINT",2.36252545919927,7.39910467851689,14.8935845056397,7.41805236179081e-32,4.80954979456978e-30,61.8117839488096,"Up"
