"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation"
"TBX4",-1.69996538196435,5.21066633180211,-7.92595945878814,1.48033787251138e-06,0.000206394986406815,5.60407898757837,"Down"
"HSPA12B",-0.93120008327903,5.96856304820232,-7.86614349234297,1.61671636475352e-06,0.000223155359826928,5.51725773637994,"NS"
"EPAS1",-1.98259084515627,10.0097860409633,-7.84903072930017,1.65812984142024e-06,0.000226605605951719,5.49232910884046,"Down"
"TIMP3",-1.9510606336625,9.63739144080619,-7.81548752636186,1.74259123961041e-06,0.000234744465410194,5.4433494076191,"Down"
"ID2",-1.43156315535851,8.22208535875157,-7.81197405668028,1.75169745252843e-06,0.000234744465410194,5.43821011549242,"Down"
"SLC19A3",-2.08285208483919,5.23106706268096,-7.79883529252146,1.78619844850646e-06,0.000235654486252773,5.41897649086687,"Down"
"ZNF331",-1.44724382193837,7.80621406630273,-7.79321625335435,1.80117189665386e-06,0.000235654486252773,5.41074362496035,"Down"
"TENT5C",1.13250256265469,7.39029632417987,7.79003562062418,1.80970626260914e-06,0.000235654486252773,5.40608152190535,"Up"
"KLRF1",-2.68160024749481,5.36000978068053,-7.77573905696038,1.84859805693888e-06,0.000236675289351232,5.38510873027249,"Down"
"ARHGAP31",-1.44133488412248,6.36753727168068,-7.77456212610955,1.85183882126589e-06,0.000236675289351232,5.38338094077103,"Down"
"LIN7A",-1.52715462119773,4.36686142621935,-7.76651753113846,1.87415149915814e-06,0.000236948060368519,5.37156598823041,"Down"
"LMO2",-1.68439923866481,7.3694939833991,-7.75615638900882,1.90330857446588e-06,0.000236948060368519,5.35633561845411,"Down"
"SULT1C4",-1.27985487684735,4.46455664723431,-7.75045120632363,1.91956757651007e-06,0.000236948060368519,5.34794295775414,"Down"
"GSTM5",-2.38581447944853,5.65249723641618,-7.74937927990115,1.92263875688431e-06,0.000236948060368519,5.34636558936429,"Down"
"ZNF697",-1.37138157693633,6.60087402452319,-7.6795287918016,2.13439270180802e-06,0.000260717012947399,5.24323619065719,"Down"
"S1PR1",-2.85293269557256,8.75204249477911,-7.66550158333904,2.17981069107254e-06,0.000263929183937493,5.22244446112356,"Down"
"NXF3",-1.91044810794748,3.98716253757418,-7.64935591504244,2.23335403492023e-06,0.000268060745600035,5.19847881686654,"Down"
"DST",-1.49810752541552,8.19276044626174,-7.60948430810597,2.37161495446802e-06,0.00028220173462519,5.13914040827749,"Down"
"SYNM",-1.34717610617283,7.3890978595954,-7.58654519545512,2.4552288593628e-06,0.000288566778137713,5.10490110612647,"Down"
"TOX3",3.08090297465709,5.56617207157501,7.58277139036013,2.46927992762206e-06,0.000288566778137713,5.09926122139698,"Up"
"ABCA6",-2.29602807372095,7.35127709740787,-7.57245584528471,2.50812274504484e-06,0.000288566778137713,5.0838346631766,"Down"
"UPK3B",-1.57989404237081,4.47391534706858,-7.57229566572713,2.50873095533765e-06,0.000288566778137713,5.08359500258728,"Down"
"HIGD1B",-1.66019905136646,6.64373752530192,-7.54104703731605,2.63041334620551e-06,0.000300062772046898,5.03677212044812,"Down"
"JAM2",-2.38371731787528,7.90217420174259,-7.50958242861991,2.7592472201125e-06,0.000312179421141089,4.98948729592407,"Down"
"GYPC",-1.52917064050273,6.44885625425595,-7.50315318617494,2.78638199690412e-06,0.000312686428481851,4.97980836402893,"Down"
"ECSCR",-1.78429734438719,6.05977022361817,-7.47387236783376,2.91357175918752e-06,0.000324322830581172,4.93565389895569,"Down"
"FUT8",1.76461069602412,6.39013578533904,7.46639226593272,2.9470362968095e-06,0.000325423536038892,4.92435480842446,"Up"
"CAV1",-2.27200768886944,10.2490626497711,-7.44094666988766,3.06394384814315e-06,0.000335647753459681,4.88585883304587,"Down"
"TAL1",-1.02033454378767,5.24328409901104,-7.41086830918185,3.20847576354696e-06,0.000348713314679045,4.84023619030917,"Down"
"PKIG",-1.55590444248675,8.00307599717902,-7.39776078102206,3.27369338776847e-06,0.000353021795557564,4.82031477083681,"Down"
"SLCO2A1",-2.24289777097289,8.66713859024363,-7.37800309018685,3.37465451139273e-06,0.000361088032719023,4.79024016705629,"Down"
"PDE1C",-1.17170160378428,4.47767018183985,-7.35235747653459,3.51062468823671e-06,0.000372747327474856,4.75112060808172,"Down"
"SEMA3G",-2.73336853769554,7.05462148032285,-7.33921469792662,3.58253392205468e-06,0.000374899852698802,4.73103657260445,"Down"
"ENTREP1",-1.41705557732912,6.22049117155976,-7.33664438100288,3.5967777952494e-06,0.000374899852698802,4.72710589433815,"Down"
"CLDN5",-1.41620144950911,6.38133955359743,-7.33384124945546,3.6123799470362e-06,0.000374899852698802,4.72281811224932,"Down"
"MMP7",2.3627915313674,5.7024296420979,7.3254551016034,3.65948455995744e-06,0.000376937297901823,4.70998365662236,"Up"
"TBX2",-1.45077454371925,6.64375377012422,-7.32067410679554,3.68662864715975e-06,0.000376937297901823,4.7026621787409,"Down"
"SLC5A9",-2.28818484740677,6.33761434967893,-7.31384173887968,3.72578842045877e-06,0.000378140129173473,4.69219364404916,"Down"
"NOVA2",-1.01862777179192,4.71637442468609,-7.27830046617494,3.93668937342654e-06,0.000396628638112457,4.63763019993344,"Down"
"STK32A",1.17135414483692,5.16736175578617,7.25413214246026,4.08726649780889e-06,0.000407095013331142,4.60042379935075,"Up"
"GRIA1",-2.33054000729688,4.69067694626946,-7.25220080205221,4.09955856357522e-06,0.000407095013331142,4.59744696211605,"Down"
"CD93",-2.02008741133076,7.57300002487422,-7.21595286994063,4.33763324495159e-06,0.00042765965485762,4.54147797531856,"Down"
"DACH1",-1.67820121801082,4.22293662436513,-7.20357199048837,4.42225276358048e-06,0.000432910318409229,4.52231809483281,"Down"
"CDO1",-2.67790564414388,5.97080381764318,-7.18808485417295,4.53055856878974e-06,0.000440389436091583,4.49832026110587,"Down"
"TMEM47",-2.18705085638623,6.26783132704752,-7.17515718169804,4.62310529700444e-06,0.000446242814087779,4.47826208054132,"Down"
"COL4A5",-1.63977319973348,5.3178561391292,-7.16220772818466,4.71780711966779e-06,0.000452221469949823,4.45814607646475,"Down"
"RUSC2",-0.915968371647617,6.64977278049484,-7.13956568063766,4.88833709441166e-06,0.000465335978718373,4.42291551952148,"NS"
"FRMD3",-1.03695493058416,5.3261034206728,-7.13177007542985,4.94854289048851e-06,0.000467840667927486,4.41076867735153,"Down"
"HOXA4",-1.26603339531207,6.91265925161173,-7.12680216108745,4.98731742649219e-06,0.000468298928148787,4.40302328834452,"Down"
"DCHS1",-0.979248290867423,5.99113482400048,-7.1102656768266,5.1187068488107e-06,0.000477388585365771,4.37721597431305,"NS"
"ACADL",-2.72106674146263,6.19996706798627,-7.09886610405799,5.21140102212629e-06,0.000482771599385297,4.35940256239017,"Down"
"AKT3",-1.12290484751256,6.74496074341811,-7.07860172931034,5.38057010515721e-06,0.000495120061076566,4.32769047216557,"Down"
"KLF4",-2.40018950751346,7.74801275469181,-7.06975943713579,5.45618994007999e-06,0.000496660532393903,4.3138344656622,"Down"
"SMAD6",-1.58696261010501,7.69162936200128,-7.06824251193993,5.46927486226714e-06,0.000496660532393903,4.31145628811536,"Down"
"ACSS3",-1.39216036205822,4.7905850827472,-7.06000888439711,5.54087656927067e-06,0.000498244636016392,4.29854213207369,"Down"
"KIAA0040",-1.32657516935694,6.62829686187338,-7.05490490638358,5.58575713260188e-06,0.000498244636016392,4.29053181221663,"Down"
"PALM2AKAP2",-1.47029419475659,7.5068258437256,-7.05385804408327,5.59500967779039e-06,0.000498244636016392,4.28888837400165,"Down"
"LAMA4",-1.22860246257607,6.97918562403448,-7.04291973866046,5.69265737345101e-06,0.000503690703370155,4.27170719236299,"Down"
"ZNF366",-1.64566082297948,5.505664640541,-7.01936677211791,5.90906109197687e-06,0.000519508090780616,4.23465307237388,"Down"
"WWC2",-1.10556802743019,6.4561127224648,-7.00077346120568,6.0860079997468e-06,0.000531678281142437,4.20534499123181,"Down"
"MSRB3",-1.68385989765385,6.92568593367385,-6.9634739044213,6.45801076718322e-06,0.000558942088357407,4.146400019242,"Down"
"GPC3",-2.24169924859369,6.07879873934632,-6.95838954549501,6.51054352383907e-06,0.000558942088357407,4.1383495408532,"Down"
"ADAMTS17",-1.38622983301634,5.4835933542299,-6.95016801329969,6.596444181684e-06,0.000558942088357407,4.12532379643794,"Down"
"GIMAP6",-1.94920209855941,7.13424965476823,-6.94808899552033,6.61835471406311e-06,0.000558942088357407,4.1220283630906,"Down"
"COL5A3",-1.41683587113264,5.76358527077204,-6.94778921749433,6.62152035420139e-06,0.000558942088357407,4.12155313582152,"Down"
"LMCD1",-1.73988952059306,7.65220264124225,-6.94594252860874,6.64105647255051e-06,0.000558942088357407,4.1186253594137,"Down"
"FAM241B",1.29304889575725,5.90892234802883,6.93062361852978,6.80547314728424e-06,0.000569308762739178,4.09431940068283,"Up"
"EHF",1.73832186961609,7.05238469972539,6.9076897722918,7.05967479252004e-06,0.000586242721960671,4.05786747384264,"Up"
"TCF4",-1.33955033371762,8.29701843726158,-6.90476148023189,7.09284464010955e-06,0.000586242721960671,4.05320763981572,"Down"
"JCAD",-1.82771388822738,5.86550948166866,-6.90096272993958,7.13611905281693e-06,0.000586308638607334,4.04716077787933,"Down"
"ITGA1",-1.56785253438373,6.57712039418936,-6.89498050007276,7.20483129824632e-06,0.000588451398873929,4.03763399868295,"Down"
"CFL2",-1.06879621073294,6.84637545406254,-6.88051368244447,7.37389151482821e-06,0.000597723139857798,4.01457391872302,"Down"
"SGIP1",-1.40178150338623,5.64486657732522,-6.87789311788029,7.40495956789708e-06,0.000597723139857798,4.01039349096415,"Down"
"RGCC",-2.04075731428693,10.3544139757238,-6.86961122070106,7.50405411391511e-06,0.000602200342641687,3.99717532155412,"Down"
"P2RY1",-2.11879355988856,5.84245545054802,-6.85289435429995,7.70834948886049e-06,0.000613223341544376,3.9704642992947,"Down"
"PEAR1",-1.49418792841176,6.47492627825726,-6.85112874243549,7.7302659877361e-06,0.000613223341544376,3.96764074610331,"Down"
"ARHGEF26",-1.53142909193957,6.71953201374886,-6.84086074726884,7.85902832204723e-06,0.00061767538828618,3.9512112588637,"Down"
"WFDC1",-1.88546356495829,6.65511510418178,-6.83884593609586,7.88455812477313e-06,0.00061767538828618,3.94798562442801,"Down"
"EBF1",-1.14372654054595,5.19360665868352,-6.83542865147396,7.92805843200056e-06,0.00061767538828618,3.94251333392859,"Down"
"MYO1H",-0.942537378570624,5.14522183385503,-6.83251199276261,7.96538572157792e-06,0.00061767538828618,3.93784137973914,"NS"
"ABCC3",2.23536885727811,7.90942950651868,6.80726511890931,8.296325707163e-06,0.000639744043217714,3.89734874907688,"Up"
"ZNF583",-1.17994491542824,5.10621211518148,-6.78177062625273,8.64522079707392e-06,0.000658492440439934,3.85636476353537,"Down"
"RAMP2",-2.87451574634316,8.71683038947953,-6.77996076671752,8.6705685396959e-06,0.000658492440439934,3.85345170096134,"Down"
"GPX3",-1.43060502140901,11.0330948059445,-6.77910521831995,8.68257800188858e-06,0.000658492440439934,3.85207448534856,"Down"
"ABLIM3",-1.75829876263078,7.01050428376428,-6.77420568605493,8.75169125897277e-06,0.000660107073484159,3.84418542769665,"Down"
"SEMA5A",-1.78812099620974,6.42290159606142,-6.76386766983897,8.89942545822638e-06,0.00066575669414707,3.82752802791762,"Down"
"SUSD4",2.14425684846993,5.65882241677667,6.76223059525957,8.92305936515308e-06,0.00066575669414707,3.82488881927753,"Up"
"MEIS1",-1.82949449818043,6.78918786289496,-6.7563762584502,9.0081179636903e-06,0.000668489528240953,3.81544755625606,"Down"
"CLEC3B",-1.18715089994735,5.62867575139237,-6.73847799447251,9.27349339605459e-06,0.000684502830725891,3.78655209848652,"Down"
"SPINK1",4.6790172179348,5.88508741387476,6.7336904354139,9.34586260162464e-06,0.000685561775939552,3.77881500596671,"Up"
"GPR146",-1.46658029990926,7.63327376044842,-6.72714089591986,9.44582928559841e-06,0.000685561775939552,3.7682249887247,"Down"
"C17orf100",0.845250695706378,4.65625912577651,6.72536200073887,9.4731745437588e-06,0.000685561775939552,3.76534759376564,"NS"
"SPTAN1",-0.923763601782916,7.36967427049158,-6.72228059873665,9.52073912943777e-06,0.000685561775939552,3.76036227754595,"NS"
"LDB2",-2.26610486445133,7.28867960911552,-6.71852862932007,9.57899381972946e-06,0.000685561775939552,3.75429019727629,"Down"
"TRHDE",-1.35499901954451,4.56262774546213,-6.71808892777175,9.58584530582725e-06,0.000685561775939552,3.75357846230227,"Down"
"FHL5",-2.34224052465405,6.29375969055306,-6.71335997064153,9.65985904459941e-06,0.000687293991714462,3.74592202187182,"Down"
"SEMA6D",-1.78333580982657,6.40445493102658,-6.7045583782437,9.7992185368847e-06,0.000691887571096704,3.73166306779548,"Down"
"FLI1",-1.26717649158141,5.25866960361337,-6.70296494690834,9.82467318227588e-06,0.000691887571096704,3.72908043187489,"Down"
"GNG11",-1.81708510131907,7.01537279809279,-6.68402711283111,1.01325785849032e-05,0.000709949148261008,3.69835756683648,"Down"
"ITPRIP",-1.10076952471084,6.87085715763399,-6.67104169481845,1.03495555562219e-05,0.000721489471426927,3.67726103156908,"Down"
"DEPTOR",1.83402157885888,4.6936262502031,6.64281958637349,1.08381412748059e-05,0.000751753085508268,3.6313254878787,"Up"
"ABI3BP",-2.61488989916884,5.92419832447768,-6.62456813374203,1.11669730463222e-05,0.000765946934825152,3.60155661794339,"Down"
"PTK7",1.16758259361752,6.76288421402062,6.62072611866343,1.1237519815436e-05,0.000765946934825152,3.59528392669122,"Up"
"DIAPH2",-1.06690460654113,7.01365745947644,-6.61937903541219,1.12623656006346e-05,0.000765946934825152,3.59308409116166,"Down"
"JPT2",1.42431438759523,7.80859044640782,6.61925037972769,1.1264741561219e-05,0.000765946934825152,3.59287397790448,"Up"
"CSRP1",-1.01068914138826,10.0036996457184,-6.60921909742565,1.14516263579711e-05,0.000767748990399897,3.57648399593395,"Down"
"CNTLN",-0.855403644426427,4.52044020646582,-6.60721585244382,1.148933588989e-05,0.000767748990399897,3.57320915673008,"NS"
"CRYAB",-1.79333825773749,7.08912209396426,-6.60675282387448,1.14980705927045e-05,0.000767748990399897,3.57245212928358,"Down"
"ADRA1A",-0.957881707767504,4.11861797693695,-6.60487046223418,1.15336518995309e-05,0.000767748990399897,3.56937424372328,"NS"
"PDK4",-2.00794580902361,7.31720507985326,-6.60298784515707,1.15693537639048e-05,0.000767748990399897,3.5662954220386,"Down"
"SELP",-2.13109266476624,6.32559958213696,-6.59818591304174,1.1660944181993e-05,0.000770124461933254,3.55844002052615,"Down"
