"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation"
"IGSF10",-3.01384779272555,5.5942974065555,-20.881619925716,2.13176331048148e-38,1.47528679901871e-35,76.9792446838425,"Down"
"TCF21",-3.91260015788426,6.22157602416504,-20.839933598768,2.51154096016215e-38,1.61457396222797e-35,76.8167836950166,"Down"
"RAP1A",-1.78935468822634,6.50244484108908,-20.8344499333856,2.56633387537138e-38,1.61457396222797e-35,76.7953968910012,"Down"
"MIF",1.4932563539382,11.7985217769991,20.7945664290933,3.00282598613776e-38,1.80704845539708e-35,76.6397374123351,"Up"
"LEPR",-1.82894449036751,4.6898761286188,-20.7741969623918,3.25388246914075e-38,1.87654113564071e-35,76.5601636289924,"Down"
"FGD5",-2.04460437030003,6.11699962285708,-20.7403682678576,3.71845474600931e-38,2.0586852855806e-35,76.42789931587,"Down"
"TMEM74B",-2.16490019659923,5.73837210103799,-20.674565398549,4.82253784063312e-38,2.56725947123858e-35,76.1702214663207,"Down"
"ARHGAP31",-1.43552239799698,5.00410484265692,-20.6319505449931,5.70846403821536e-38,2.9263278056644e-35,76.003063371026,"Down"
"GPIHBP1",-3.10572524702412,6.13884058401464,-20.5514766928211,7.85396887739678e-38,3.88238511543031e-35,75.6867957487531,"Down"
"ARHGEF15",-1.81454455271171,5.5906555483636,-20.4104106324845,1.37659569463745e-37,6.57015896878515e-35,75.1304785778735,"Down"
"NPR1",-1.6623169110161,6.44841721569953,-20.3332428775648,1.87312454312234e-37,8.64197226711876e-35,74.8251183369176,"Down"
"SH2D3C",-2.11659093535921,6.42691805304702,-20.0755660239045,5.26593297842311e-37,2.35115414046304e-34,73.8001323821159,"Down"
"GPD1",-1.71703591236701,4.78912006368387,-19.9216056117512,9.80308983144414e-37,4.24014269865682e-34,73.183774441501,"Down"
"CLDN18",-4.73758549333856,5.44317540601589,-19.8371090242709,1.38043294534628e-36,5.78987042319329e-34,72.8442484226396,"Down"
"NME1",2.34057274948639,10.156596023644,19.8274202847292,1.43576908887209e-36,5.84484704678782e-34,72.805259903482,"Up"
"HSPA12B",-1.63943002126004,5.94707803598456,-19.8198165118683,1.48075820238662e-36,5.8557640797809e-34,72.7746532898393,"Down"
"MMRN2",-2.07946056697125,5.39157610784314,-19.8047828272724,1.57393171408453e-36,6.05133023740109e-34,72.7141185992331,"Down"
"RHOJ",-1.81970981945239,5.13534467626511,-19.6891493845101,2.51900182179511e-36,9.42310924742327e-34,72.2475624101294,"Down"
"RAMP2",-2.52534915784337,6.9247423433329,-19.6042115651671,3.56210555806958e-36,1.29745007971687e-33,71.9037878936461,"Down"
"CAPN3",-2.49754102034849,5.49479854060636,-19.5174739614549,5.07891232565774e-36,1.80249296152382e-33,71.5517928846192,"Down"
"LCAT",-1.89366876787563,5.68496603541873,-19.2029794022307,1.85249157011608e-35,6.41008395549417e-33,70.2675627399587,"Down"
"LGI3",-1.53152334812443,5.82035239794115,-19.0472196959447,3.532320414944e-35,1.19245967959122e-32,69.6268829598136,"Down"
"TNNC1",-3.41342268489017,5.40644027160361,-18.7191926186384,1.38888348573887e-34,4.57703245859803e-32,68.2675206233395,"Down"
"BTNL9",-1.79160855336432,5.20657159826603,-18.5652023170472,2.65347566666319e-34,8.54110620983376e-32,67.624633869848,"Down"
"SHANK3",-2.1704781871514,7.43498768879788,-18.3069682055392,7.91026734803508e-34,2.48831841736713e-31,66.5397180060571,"Down"
"CCBE1",-1.70229282723866,4.83001308781742,-18.2558753974321,9.8283501703674e-34,3.02298210462345e-31,66.3240468256673,"Down"
"NOTCH4",-1.78733177725981,6.81678708791439,-18.2330469463639,1.08306791133672e-33,3.25885716539383e-31,66.2275755831122,"Down"
"LIMS2",-1.9975409161446,6.81320791308946,-18.2022081975528,1.23502268916637e-33,3.63701043420249e-31,66.0971469195164,"Down"
"ERG",-1.78679126436739,5.53395543307796,-18.1783084475071,1.36741448914122e-33,3.94299665504242e-31,65.9959816587221,"Down"
"TBX2",-2.03265930864608,6.85939707977962,-18.0551428407712,2.31370689502316e-33,6.53551370081949e-31,65.4734669796,"Down"
"EFCC1",-1.51340763736138,5.03348536968835,-18.0020019568489,2.90478594445072e-33,8.04102845142847e-31,65.2474194578809,"Down"
"MAP3K3",-1.03659299851012,7.38327646861301,-17.9872233649898,3.09470884546366e-33,8.39879708432598e-31,65.1844904235058,"Down"
"CCM2L",-2.53934217632902,6.2041464455078,-17.964615605943,3.40973153566849e-33,9.07578734330529e-31,65.0881693168746,"Down"
"ATG16L2",-1.35223896402065,6.07910375050302,-17.9477208915637,3.66606384267075e-33,9.57396031064261e-31,65.0161457637225,"Down"
"VIPR1",-3.46895320248284,7.02251711401713,-17.9115158961129,4.28265846719519e-33,1.09770881193423e-30,64.861676828004,"Down"
"RAMP3",-2.84908543649499,7.43621827739901,-17.8302094532334,6.07564854318643e-33,1.52896457247715e-30,64.5141653576623,"Down"
"CRY2",-1.24777978605699,6.39555973683273,-17.7972368644292,7.00307177741124e-33,1.73088422269909e-30,64.3729940412906,"Down"
"DENND3",-1.58559552592724,6.59338620783063,-17.6498830991942,1.32354190763442e-32,3.2138848322049e-30,63.740385779779,"Down"
"SPOCK2",-2.22177547171806,7.12200217007257,-17.6392732015387,1.3857630757463e-32,3.30695633300079e-30,63.6947278369444,"Down"
"CTHRC1",4.22955173288332,10.4642669532643,17.5743606152957,1.83606623948933e-32,4.30728691877487e-30,63.4150703138906,"Up"
"MYZAP",-2.86545467559427,5.96471427202335,-17.5564257332469,1.98468732056027e-32,4.57834286731246e-30,63.3377068795663,"Down"
"ACADL",-3.23663582473432,4.98692179409685,-17.5490912962644,2.048901990165e-32,4.64899220424159e-30,63.3060572619304,"Down"
"EZH1",-0.924106646795579,7.43366634481072,-17.4418135679676,3.26687403427135e-32,7.29303282392738e-30,62.8423365263665,"NS"
"MYOC",-1.51131608877326,4.70328849482479,-17.4233360672965,3.54074115437656e-32,7.77895211392476e-30,62.7623150647737,"Down"
"EPN3",2.27256217932405,6.15583852778337,17.3786667332652,4.30221436923769e-32,9.3042107944717e-30,62.5686808613426,"Up"
"CCDC85A",-1.23624570094226,4.58875019709105,-17.3640627332683,4.58536574692466e-32,9.76400727741296e-30,62.5053189448899,"Down"
"PCDH12",-1.4901686577091,6.67975124823257,-17.351383776517,4.84636960740718e-32,1.01634245054732e-29,62.4502867816253,"Down"
"GPR146",-2.45418303907713,5.71546098219676,-17.264624311674,7.08227303688151e-32,1.46307076273846e-29,62.0731551997896,"Down"
"FGFR4",-1.11271871301073,5.06465630667174,-17.0544202061538,1.78267432843923e-31,3.62852873234225e-29,61.1553904137868,"Down"
"SMAD6",-2.01546778367214,6.10146394971214,-17.0300799997835,1.98449909822049e-31,3.98079014760431e-29,61.0487504928611,"Down"
"ECSCR",-1.96867051476999,7.10694513210817,-16.9615322125355,2.68536742999586e-31,5.30973865693895e-29,60.7480158553482,"Down"
"ESAM",-2.279377698751,7.43638757304071,-16.8134193637137,5.17256162445483e-31,9.9099103382704e-29,60.0961392178861,"Down"
"PECAM1",-2.03039050070887,8.49734434082037,-16.8132010868877,5.177571877909e-31,9.9099103382704e-29,60.0951764449629,"Down"
"CLEC3B",-4.08253020801979,7.57573401559733,-16.8110732381228,5.22667043344945e-31,9.9099103382704e-29,60.0857906319737,"Down"
"FLI1",-1.38668731919234,4.54053697605186,-16.7391582970747,7.19291804217919e-31,1.345367278673e-28,59.7682347442396,"Down"
"JAM2",-2.5497203396463,6.81155450181449,-16.5953689456129,1.36471196489557e-30,2.49794680286132e-28,59.1313031921818,"Down"
"PKNOX2",-1.82106897679345,5.91971939680027,-16.5942399714356,1.37160578728026e-30,2.49794680286132e-28,59.1262917360115,"Down"
"MYO15B",-1.49890965032602,6.2831165750497,-16.5749857045019,1.49472388502979e-30,2.68681471333732e-28,59.0407978191325,"Down"
"QKI",-1.03450962691769,6.8314960838692,-16.5471388019727,1.69273423764196e-30,3.00373520297466e-28,58.9170660050682,"Down"
"SOX17",-2.45880867735073,4.52188158878171,-16.5130546982893,1.97140504676229e-30,3.45395155091606e-28,58.7654847685718,"Down"
"FXYD1",-3.28974438831877,6.07222569958635,-16.509776460331,2.00053042405697e-30,3.46116769992157e-28,58.7508976830375,"Down"
"COL4A3",-1.997793458643,4.73412844249608,-16.4955852712163,2.13169010444637e-30,3.64255836242496e-28,58.6877356050048,"Down"
"SEMA3G",-2.80554038603438,6.33140764709313,-16.4838918839428,2.24624493192481e-30,3.79149708570382e-28,58.635671281752,"Down"
"CASKIN2",-1.89486619520518,6.76015630041715,-16.4374186084001,2.76617575137621e-30,4.5910009727405e-28,58.4285773033618,"Down"
"ENTREP1",-3.10562691002184,5.79525433247554,-16.4358061724767,2.78624435886281e-30,4.5910009727405e-28,58.4213869955251,"Down"
"PEAR1",-2.12021292667297,6.14165181198244,-16.4249410809933,2.92534700187909e-30,4.76349739447159e-28,58.3729277767353,"Down"
"SNRK",-1.49477655071866,8.48028373535929,-16.3757216746754,3.64843156023895e-30,5.87185363084503e-28,58.1532153200171,"Down"
"ALDH18A1",1.44883582612278,8.23270117021315,16.3659515771986,3.81209729226497e-30,6.06474007152178e-28,58.1095652251049,"Up"
"CALCRL",-2.7373057916008,6.3036812107323,-16.3591209870796,3.93089089335458e-30,6.18266600624099e-28,58.0790407655757,"Down"
"CD36",-3.64297845770169,6.33837644556232,-16.2892536819201,5.38213361791648e-30,8.37012487703169e-28,57.7664751583413,"Down"
"STARD8",-1.43295735671159,6.33380859481961,-16.2367011904958,6.81985718895816e-30,1.04881825947078e-27,57.5309589214322,"Down"
"NPFF",-1.21599827860756,4.26360580020554,-16.1979275530301,8.12333219440903e-30,1.23554990003094e-27,57.3569666963247,"Down"
"ADCY4",-1.85388367304909,7.0787226742446,-16.1865187637065,8.55263822099001e-30,1.28525305125947e-27,57.3057344739257,"Down"
"WFS1",-1.63308123302926,7.30244690509808,-16.1843747070185,8.63583077574819e-30,1.28525305125947e-27,57.2961045325567,"Down"
"CAVIN2",-3.5134364247005,6.75624008354925,-16.0716056603098,1.43804837522496e-29,2.1174497405839e-27,56.7887798055688,"Down"
"TPPP3",-2.63331307287989,7.08628900680358,-15.9973459330999,2.01369068474497e-29,2.93384134395318e-27,56.4538152735402,"Down"
"PDE2A",-1.95567441225267,6.19542030946447,-15.960460327505,2.38085624251806e-29,3.43264908882213e-27,56.2871739461368,"Down"
"TNS2",-2.16458852937612,7.35880110701176,-15.9550942113837,2.43961681813624e-29,3.48110684328079e-27,56.2629165630752,"Down"
"GORASP1",-0.936079674693684,6.7529309912276,-15.9274026281895,2.76686323649781e-29,3.90777082207818e-27,56.1376793615179,"NS"
"ATP1B2",-0.902724672637826,4.91297988380031,-15.8652016674154,3.67223894701222e-29,5.13408679450466e-27,55.8560161366819,"NS"
"DPEP2",-2.38098235347725,6.00827975501765,-15.849333962412,3.94755223037639e-29,5.46380704206396e-27,55.784084224152,"Down"
"SHROOM4",-1.42567181616329,5.99097480212191,-15.6327393786479,1.06233516366239e-28,1.45581990101496e-26,54.7990291849656,"Down"
"MACF1",-1.36394413347576,8.84301634481784,-15.5578992234728,1.4976361153636e-28,2.03223347772036e-26,54.457288095468,"Down"
"ARAP3",-1.00550588575977,6.14594168702139,-15.4088196103264,2.97437975170694e-28,3.99693108188114e-26,53.7744571539738,"Down"
"TAL1",-0.763686543909908,5.35510869971855,-15.4010315382252,3.08316303594133e-28,4.10327495966e-26,53.7387090457117,"NS"
"PALM2AKAP2",-1.6531210299243,7.93246870492418,-15.3801903010487,3.39436836526015e-28,4.43459230774972e-26,53.6430082905263,"Down"
"KCNK3",-2.75978073181236,6.15208139032685,-15.3800739945421,3.39619091555141e-28,4.43459230774972e-26,53.6424740715242,"Down"
"ALKAL2",-3.36675313670937,4.53111835494705,-15.346715441797,3.96173856498526e-28,5.12471247457579e-26,53.48918207562,"Down"
"RBMS2",-0.89742692805404,5.94820771129298,-15.2402407096808,6.48330214718079e-28,8.28448406075432e-26,52.9989757451984,"NS"
"TACC1",-1.87344467309993,6.85321072845338,-15.2384457731609,6.537436907019e-28,8.28448406075432e-26,52.9906998687455,"Down"
"PFDN4",0.775914805377584,6.09038787412915,15.2369133790986,6.5840130531246e-28,8.28448406075432e-26,52.983634175857,"NS"
"CDH5",-2.29983898528246,7.70718741036104,-15.2267358585423,6.90193707315736e-28,8.60628027293433e-26,52.936699425981,"Down"
"LRRN3",-2.90568392341233,5.17526179601185,-15.1937301523661,8.04315668322235e-28,9.93976175468576e-26,52.7844018938107,"Down"
"SCN7A",-2.81605110270316,5.51114213668264,-15.172855701806,8.86107001166359e-28,1.08536345160563e-25,52.6880119044599,"Down"
"PTPN21",-1.37833493195355,5.1756510389794,-15.1636189305903,9.24920882398835e-28,1.12296753800722e-25,52.645342976464,"Down"
"SCN4B",-3.00156906412028,5.25196006280617,-15.1447302428565,1.0096998648454e-27,1.21288566654106e-25,52.5580546267372,"Down"
"SASH1",-1.61214657165954,7.95686056473202,-15.1432834744641,1.016507024917e-27,1.21288566654106e-25,52.5513670122611,"Down"
"SLIT2",-2.71780295178627,7.03391105030329,-15.1346508126578,1.0580945914673e-27,1.25171685816229e-25,52.5114576072299,"Down"
"MCEMP1",-3.58575191315667,7.47421662890009,-15.1254512494744,1.10429859597876e-27,1.29530481923238e-25,52.4689172788301,"Down"
"FCN3",-4.57135206192523,7.76814724476868,-15.114658680894,1.16109691816884e-27,1.35048255835083e-25,52.4189973500325,"Down"
"PPARG",-1.72047931792462,6.00944571207972,-15.1065141938651,1.20589654043602e-27,1.39090116801458e-25,52.3813163684543,"Down"
"PLAC9",-1.39341880276304,6.05958216841765,-15.0748330094925,1.39733122893519e-27,1.59838525121421e-25,52.2346638523725,"Down"
"TIE1",-2.37259637054573,6.86561101937132,-15.0579892098484,1.51126932757435e-27,1.7067349489668e-25,52.1566435672641,"Down"
"OCIAD2",1.97058234032625,9.71176154174003,15.0572166007177,1.51671410102533e-27,1.7067349489668e-25,52.1530640160007,"Up"
"MFNG",-1.60809649779847,5.96487205003563,-15.0482945232976,1.58103795768295e-27,1.76476986873305e-25,52.1117221152826,"Down"
"UBE2T",3.33036706190311,7.969537475208,15.0069569983324,1.91678256253336e-27,2.12241499584194e-25,51.9200507154039,"Up"
"OSCAR",-2.40489517220039,5.61553797098505,-15.0025701356718,1.95638018596068e-27,2.14906810745093e-25,51.8996976970784,"Down"
"CLEC14A",-1.9842782413727,7.41292710070299,-14.9341113226996,2.6925680152335e-27,2.93447511014543e-25,51.5817759419657,"Down"
"SLC12A8",2.19651485692003,7.28520894580021,14.8227854728655,4.53171669430989e-27,4.90027271608931e-25,51.0635627151203,"Up"
"PLEKHH2",-2.44410153662916,5.46720565034312,-14.7602369027259,6.07545251592557e-27,6.51863087387022e-25,50.7717455770866,"Down"
"PIAS1",-1.03148291043274,7.06248209639984,-14.7523315116154,6.30498858052083e-27,6.71287284176837e-25,50.734829792403,"Down"
"EMP2",-2.26855233695876,9.12871669249937,-14.7482261316006,6.42760950886801e-27,6.76783226991884e-25,50.7156559409498,"Down"
"ARHGEF26",-2.60472083694256,5.85140111841102,-14.7473395799859,6.45440256939012e-27,6.76783226991884e-25,50.7115151056216,"Down"
"MFAP4",-3.26962043107627,8.04118727257762,-14.7260070355594,7.13409010785567e-27,7.42428129194213e-25,50.6118482259684,"Down"
"SIRPB1",-1.14541376263211,4.26691066598324,-14.7114526000973,7.63868688232078e-27,7.89007948792551e-25,50.5438176668388,"Down"
"PCLAF",3.04603295843109,7.32700326348675,14.7090508954706,7.72533704069383e-27,7.92047333186988e-25,50.5325891374894,"Up"
"GSTM5",-1.60590912902051,5.96870065666298,-14.704614036655,7.8880204472247e-27,8.02780080956155e-25,50.5118439661874,"Down"
"VWF",-1.69634118590267,8.44279209628533,-14.6786455829066,8.91170029770635e-27,8.90635716470729e-25,50.3903773640124,"Down"
"NLRP1",-1.29190204179719,5.11774816119074,-14.6781193494042,8.93377049992567e-27,8.90635716470729e-25,50.3879150880801,"Down"
"KCNA5",-1.48599987381375,4.37101653363892,-14.677868218574,8.94432227363857e-27,8.90635716470729e-25,50.3867400212123,"Down"
"CD34",-1.87049437813688,6.93308415132668,-14.608162548069,1.24155855251445e-26,1.22199716626375e-24,50.0602883985928,"Down"
"INMT",-4.05997064196159,7.6489092209416,-14.6075979246106,1.24486381362033e-26,1.22199716626375e-24,50.0576417360928,"Down"
"SLIT3",-2.13919414625099,6.46761855051475,-14.6009134965862,1.28467280138647e-26,1.25219410168945e-24,50.0263057095855,"Down"
"EDNRB",-3.3905013173895,6.76619009945256,-14.5846547026838,1.38692780141348e-26,1.34241032862685e-24,49.9500636543565,"Down"
"HSPB6",-1.36196718793429,4.69796415516612,-14.5597829820875,1.55941342314514e-26,1.49887786039944e-24,49.8333722968785,"Down"
"FOXF1",-2.8106331743205,6.64594367625671,-14.5392533358186,1.71792900872017e-26,1.63985209722041e-24,49.7369973977057,"Down"
"ADPRH",-1.14152662106512,5.16471355853974,-14.52661810613,1.82344392858404e-26,1.72864982298162e-24,49.6776573905319,"Down"
"WWC2",-1.94673623561904,6.52954553579177,-14.4893576023108,2.17410067556094e-26,2.04705628914551e-24,49.5025573123829,"Down"
"TBX4",-1.17306647557669,5.44931272929064,-14.4740929736534,2.33665129832778e-26,2.18524260946992e-24,49.4307761049091,"Down"
"CLEC1A",-1.71832008471979,6.04254852238609,-14.4524432308289,2.5883744502272e-26,2.40440877621441e-24,49.3289220339881,"Down"
"RGCC",-2.27278157067681,10.3243459965693,-14.4035647342643,3.26160437771214e-26,3.00959107946092e-24,49.0987637271461,"Down"
"S1PR1",-2.71112145085725,7.85713616172878,-14.3698562032421,3.82599602380409e-26,3.49533386713722e-24,48.9398740627135,"Down"
"NPM3",1.86560140675855,6.59791823403828,14.3691657872914,3.83852863091437e-26,3.49533386713722e-24,48.9366183035725,"Up"
"TMEM100",-4.99985698623988,6.46327146381167,-14.3672799785492,3.87297100784194e-26,3.50364651761702e-24,48.9277252075348,"Down"
"PEAK1",-1.08287474102845,7.13044116389397,-14.3534586521419,4.13506924689402e-26,3.71646061339351e-24,48.8625339029828,"Down"
"MANF",1.34097843604684,10.2460259918951,14.3509703190563,4.18411647834767e-26,3.73628104366517e-24,48.8507947636536,"Up"
"TBX3",-1.59997855115916,5.89579835686354,-14.3274482108451,4.67764868917913e-26,4.15021381454669e-24,48.7397894396964,"Down"
"RASL12",-1.97690611635311,6.75739846110784,-14.3146401084481,4.97057639720906e-26,4.38202216011278e-24,48.6793184098237,"Down"
"DES",-1.26835811279672,6.09460433891305,-14.3003356223975,5.31958274665587e-26,4.66002182256101e-24,48.6117598941574,"Down"
"TMOD1",-1.39651482346285,5.53647377737584,-14.2559213267378,6.56821901049376e-26,5.71765530341158e-24,48.4018444375366,"Down"
"PLPP2",2.35928703099352,7.81110822153672,14.2240821442004,7.6410333741852e-26,6.60997143325608e-24,48.2512220102444,"Up"
"DPY30",1.02659558124456,9.77563656378609,14.199452676453,8.59039429681081e-26,7.38507127094152e-24,48.1346263604736,"Up"
"UQCC2",1.41252506823187,6.45467009130975,14.1945049674153,8.79496264691402e-26,7.51426407382327e-24,48.1111955118586,"Up"
"HOXA4",-1.51646002807705,5.68100989619035,-14.1902273756578,8.97576690884043e-26,7.59298976544582e-24,48.0909358605573,"Down"
"VEPH1",-2.30445966009244,4.95002237472037,-14.1897348479101,8.99682336199056e-26,7.59298976544582e-24,48.0886030012903,"Down"
"MSI2",1.03384661721391,5.67764133349155,14.1653709078752,1.01028387131818e-25,8.47475094722115e-24,47.9731682525267,"Up"
"TOX2",-2.42647195619788,6.26441758213362,-14.1367661344118,1.15771073524703e-25,9.65293631720128e-24,47.8375536207673,"Down"
"HERC1",-0.6237415957169,6.53192082781923,-14.1285157119764,1.20412076860232e-25,9.97978177139204e-24,47.7984210959805,"NS"
"SEMA6A",-1.87517255119727,5.7606026775591,-14.126253179905,1.21717150858114e-25,1.00278993156378e-23,47.787688331946,"Down"
"COL10A1",4.3486876980705,7.87161334002217,14.1245060247359,1.22734665035706e-25,1.00518964423622e-23,47.7793999579289,"Up"
"DENND2A",-1.29655210414814,5.77062790638775,-14.1197783321419,1.2553106656233e-25,1.02204440722895e-23,47.7569703834642,"Down"
"AOX1",-1.63766846831964,5.55524584895578,-14.1076366142901,1.33009793434791e-25,1.07660149177248e-23,47.6993547547576,"Down"
"MARVELD3",1.20164323695028,5.8053435578103,14.0971046894841,1.39858794756584e-25,1.12545673152668e-23,47.6493643614178,"Up"
"PRKCH",-1.1278771240681,6.56463708029408,-14.0856547720804,1.47707603063895e-25,1.18174620462854e-23,47.5950022875303,"Down"
"STARD13",-1.81795645962186,6.47767554565937,-14.038832558996,1.84688615406033e-25,1.4691236355373e-23,47.3725436605006,"Down"
"SLC1A1",-2.09806342422469,5.80955863990412,-14.0307202342642,1.91983356733879e-25,1.51842379460207e-23,47.3339755747673,"Down"
"TRPV2",-1.23146341528991,6.59030325746862,-14.0268504216538,1.95564486880199e-25,1.53795912665275e-23,47.3155748552525,"Down"
"GAPDH",0.820002549195962,13.2799886508993,13.9697118959958,2.56972681552528e-25,2.00946829681839e-23,47.0436873320571,"NS"
"SOX7",-3.06146482279136,5.95503414661224,-13.9622446211226,2.6631637071451e-25,2.07083420621322e-23,47.0081278578003,"Down"
"PDE5A",-0.799356907610416,4.80148912821297,-13.933778069143,3.05177905933662e-25,2.35975832180325e-23,46.8725113563899,"NS"
"HIGD1B",-2.5800221651165,6.63744246617842,-13.9287850742505,3.1255964446603e-25,2.40341002169685e-23,46.8487150118224,"Down"
"RETN",-2.06814289924975,5.81224286502045,-13.9002529347594,3.58319895848117e-25,2.74005838587502e-23,46.7126787113654,"Down"
"LDB2",-2.36084919596311,7.39475991358582,-13.8946476005694,3.6807212466798e-25,2.79916828435687e-23,46.6859427289514,"Down"
"FXYD6",-2.01349211079303,7.89694843098962,-13.8510749407238,4.53563979670448e-25,3.43048035115775e-23,46.4779928006612,"Down"
"LYVE1",-2.64743509340339,5.48514506902864,-13.8237019983407,5.17211258608215e-25,3.89060925565016e-23,46.3472476257805,"Down"
"SLC39A8",-1.55316005698081,6.79138879509531,-13.7952459465939,5.92914657684469e-25,4.43596312270851e-23,46.2112408775572,"Down"
"FRY",-2.19507633275034,5.2532979498247,-13.7844638754059,6.24425229160609e-25,4.6465965574258e-23,46.1596841508925,"Down"
"KIAA0040",-1.18182840965213,6.76754241513056,-13.7122676752188,8.83494600871056e-25,6.53927741746325e-23,45.8141327315422,"Down"
"TMEM88",-1.68780707078205,6.33226766040629,-13.6875157218692,9.95257633898825e-25,7.32731963340087e-23,45.6955311838132,"Down"
"AGRP",-1.13491882455342,5.15787943029265,-13.6552852286224,1.16236045129396e-24,8.51229153775648e-23,45.54099516353,"Down"
"MRPL17",1.07438727870116,8.78426888286363,13.6136508263212,1.42064521734605e-24,1.03490265543614e-22,45.34120285772,"Up"
"LMOD1",-1.50132843621608,6.5484863337477,-13.5899877170866,1.5923962414109e-24,1.15394536007164e-22,45.2275662822116,"Down"
"POLR2H",1.11815487896295,9.39596876911016,13.5839093166245,1.63978684341928e-24,1.18209842186282e-22,45.1983664184228,"Up"
"TFB2M",1.23858443035237,8.2060352356399,13.5669564007438,1.77958398716641e-24,1.27622911742851e-22,45.1169057266725,"Up"
"EPAS1",-1.85791948310428,10.0820451012561,-13.5422354271651,2.00518518062691e-24,1.43060660232253e-22,44.9980632411059,"Down"
"NDRG2",-2.07020652396917,6.26093188697381,-13.5407961709948,2.01917173671307e-24,1.43319774399208e-22,44.9911422058079,"Down"
"IQSEC1",-1.17147316121708,7.28080825532112,-13.529912192076,2.12816363379209e-24,1.50285269669981e-22,44.9387965939642,"Down"
"SPP1",4.354895136286,10.3795458466156,13.5248521830319,2.18082832511422e-24,1.52627079807119e-22,44.9144565727472,"Up"
"CD93",-1.96569902403561,9.1294385068671,-13.5246101522332,2.18337994377643e-24,1.52627079807119e-22,44.9132922700567,"Down"
"UTP25",1.17493613311483,6.76979686289461,13.5198597964662,2.23407232328435e-24,1.55385904656174e-22,44.8904391498893,"Up"
"MYCT1",-1.31444895219599,5.15980275241324,-13.499991901712,2.45922574168575e-24,1.70190717453362e-22,44.7948321026873,"Down"
"SEMA6D",-1.41989993058464,4.74431263873471,-13.4977013635511,2.48660747706679e-24,1.71229522836226e-22,44.7838070098015,"Down"
"JCAD",-2.21001400734103,5.83713795426367,-13.4675159857311,2.87741303035286e-24,1.9715977105502e-22,44.638462958742,"Down"
"MZT2A",1.19004719744255,9.05077523784841,13.4635436255244,2.93324301678108e-24,1.99995155641709e-22,44.6193286434425,"Up"
"ADHFE1",-1.58736139851537,6.3845511175777,-13.4570454482467,3.02692833935464e-24,2.05371152671605e-22,44.58802420489,"Down"
"RBM5",-0.890302458638003,8.10277376135759,-13.4485271824833,3.15430606171201e-24,2.12969513171492e-22,44.5469813775443,"NS"
"TNS1",-1.65174094188122,7.44729075754987,-13.4178805085201,3.65878953751054e-24,2.45831582469337e-22,44.3992556845684,"Down"
"CBFA2T3",-1.77175006459456,5.40730393475478,-13.3651499634397,4.72391808310371e-24,3.15863527479413e-22,44.1448480126722,"Down"
