"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation"
"LIMS2",-1.97843148527511,8.15568576120447,-17.4762217696908,2.58274208683384e-23,7.84223807246228e-21,42.8874447663924,"Down"
"TBX3",-2.00942784789823,6.87661985247641,-17.4450165118522,2.79524248477658e-23,8.32105321644668e-21,42.8090692097827,"Down"
"ADGRL2",-2.22909880906968,8.09684667673479,-17.3370584070852,3.67754037892499e-23,1.07370034678537e-20,42.5371049407335,"Down"
"LYVE1",-3.55122541880751,7.24469299861913,-17.2422849100466,4.68362996812683e-23,1.34163905992644e-20,42.2973077508303,"Down"
"LRRN3",-2.95376056512317,7.01089429943295,-17.1760384926,5.54930809388779e-23,1.5596230570689e-20,42.1291059006121,"Down"
"PALM2AKAP2",-1.91996136750481,9.71668718095481,-17.1690207347943,5.65006376885715e-23,1.5596230570689e-20,42.1112593312278,"Down"
"KL",-2.72032121840332,5.62042843836629,-17.0592540914036,7.49165001129264e-23,2.03103982984723e-20,41.8314096010441,"Down"
"SEMA5A",-2.1197316799521,7.70738434759567,-16.9895837669103,8.96673061306428e-23,2.38829656434284e-20,41.6530937299676,"Down"
"FRMD3",-2.05559684673171,6.43963752994516,-16.8698607882426,1.22263133948228e-22,3.20034293034827e-20,41.3454106366388,"Down"
"RAMP2",-2.42785327501514,8.55378439818359,-16.8459950270689,1.30082578883688e-22,3.34547769648976e-20,41.2838852585835,"Down"
"PDLIM2",-0.904639837964637,6.9561928130214,-16.8397396577554,1.32214900401387e-22,3.34547769648976e-20,41.2677485115015,"NS"
"GPM6B",-2.84650804826303,8.02443698210002,-16.8312655038763,1.35160324860794e-22,3.36394106891241e-20,41.2458810531163,"Down"
"GOLM1",2.62073555155958,8.68109228402227,16.797704700569,1.47495381214799e-22,3.58817755187579e-20,41.1591986630503,"Up"
"RNF182",-2.7030588079103,5.83121865263948,-16.7940734592261,1.48896842160568e-22,3.58817755187579e-20,41.149812145208,"Down"
"MYCT1",-1.91248373714538,7.18148629268834,-16.6486382319092,2.17715189280134e-22,5.14421912222869e-20,40.7726508955043,"Down"
"STX11",-2.69464928865232,6.59207600748791,-16.6429349468024,2.20993624769738e-22,5.14421912222869e-20,40.7578117303786,"Down"
"CCDC85A",-1.64829688540772,6.06484017701944,-16.6384068036926,2.23632236903632e-22,5.14421912222869e-20,40.7460274999588,"Down"
"COL6A6",-2.70039682463593,6.60931424310728,-16.6056143022128,2.43721108242225e-22,5.52264756019919e-20,40.6606175570338,"Down"
"CDH5",-2.67116907591685,9.28523940759296,-16.5539212079457,2.7918241508838e-22,6.22934998189896e-20,40.5257320506537,"Down"
"SH2D3C",-2.13520648525751,8.11982679888328,-16.5486046295705,2.8311497085432e-22,6.22934998189896e-20,40.5118419921628,"Down"
"HIGD1B",-2.46277590846755,7.78202209104386,-16.509811505268,3.13566050818475e-22,6.80079969075156e-20,40.4103938795926,"Down"
"CRYAB",-2.29777822703298,8.7632905433592,-16.4765727382552,3.42294635839032e-22,7.31931994550448e-20,40.323334465157,"Down"
"FGD5",-1.7465586002143,7.46284225250775,-16.4300970262962,3.87009068887698e-22,8.09718647714414e-20,40.2013929643974,"Down"
"CORO2B",-1.79457780039242,5.82821791420195,-16.427827134629,3.89339094211252e-22,8.09718647714414e-20,40.1954309626125,"Down"
"FGFBP2",-3.34437404764371,5.7391505746706,-16.3886232476529,4.31907758085551e-22,8.86111295034438e-20,40.0923664958534,"Down"
"GIMAP8",-2.39850846567759,7.19764764491815,-16.3132685254098,5.27491312169656e-22,1.06340315086242e-19,39.8937680580743,"Down"
"S1PR1",-2.91569705955767,9.07040953473743,-16.3098310319524,5.32331968551863e-22,1.06340315086242e-19,39.8846929082718,"Down"
"LGI3",-1.9443173556361,7.24156449872056,-16.2852119112337,5.6834539186432e-22,1.12059996614079e-19,39.8196574107062,"Down"
"EPAS1",-2.30775030647556,11.0339980244731,-16.2410843152012,6.39210072667703e-22,1.24416504144116e-19,39.702911920038,"Down"
"RGCC",-2.75077511463438,11.5441354844761,-16.195006728464,7.22820870779212e-22,1.38909702027468e-19,39.5807670638962,"Down"
"ABCC3",2.75809755917058,8.18446141512879,16.1125388480028,9.01236064647149e-22,1.69207046250312e-19,39.3615419736052,"Up"
"GPIHBP1",-3.14996848231424,7.34510356792977,-16.1119065031906,9.02764507065949e-22,1.69207046250312e-19,39.3598579508127,"Down"
"ERG",-1.84186457269873,6.09551651089424,-16.0715762513219,1.00589021746904e-21,1.86236893678231e-19,39.2523565949621,"Down"
"HEG1",-1.96215566238217,9.34771972391099,-15.8797282029195,1.68696137572317e-21,3.08571657906375e-19,38.7383752791882,"Down"
"LIMCH1",-1.97210867449573,10.5908637917336,-15.7942176196392,2.1270553385178e-21,3.84439930349728e-19,38.5078887901222,"Down"
"COX4I2",-2.01674276863033,8.1202063810066,-15.7612382241872,2.32650052728939e-21,4.15540364768324e-19,38.4187646910891,"Down"
"CLDN5",-2.81776248048573,9.30002199063078,-15.725847047452,2.56173525927284e-21,4.52235636119538e-19,38.3229795856593,"Down"
"LIN7A",-1.29530886841889,4.3717380459307,-15.6572651883764,3.08868282974979e-21,5.34738627433099e-19,38.1369415194151,"Down"
"FCN3",-4.97631713699139,9.30280287363338,-15.6559822696841,3.09952570241817e-21,5.34738627433099e-19,38.1334560882552,"Down"
"SLC6A4",-4.56165682413171,7.41696325931766,-15.5694162309322,3.92806917671002e-21,6.70066811694512e-19,37.8978201566765,"Down"
"CCM2L",-2.19848002034178,7.55879287471485,-15.5580451653806,4.05248671107409e-21,6.83609480528077e-19,37.866801186713,"Down"
"FOXF1",-3.18767096822293,8.70770789380242,-15.5247093947583,4.44079380774701e-21,7.40880566914453e-19,37.7757758109816,"Down"
"ARRB1",-1.34059910240002,8.22926151568022,-15.4263113775606,5.8221845930966e-21,9.60787027091224e-19,37.5063164314972,"Down"
"TCF21",-3.30504160770427,7.90455425073978,-15.415094144285,6.00518185016273e-21,9.80329794077102e-19,37.4755245279429,"Down"
"SERINC2",1.9974047938089,7.79643818585152,15.4108895179924,6.07527130540676e-21,9.81220946368994e-19,37.4639786994272,"Up"
"NOTCH4",-1.72285047806474,7.65774497046853,-15.4004691639888,6.25257627599877e-21,9.99227505496982e-19,37.4353554122711,"Down"
"ADIRF",-3.39275548565255,8.84797970315385,-15.3882041878398,6.46801399697305e-21,1.01647437460405e-18,37.4016484303427,"Down"
"NEBL",-1.63185754217762,7.03829386208096,-15.3867304873627,6.49440220897068e-21,1.01647437460405e-18,37.3975971409144,"Down"
"ARHGEF26",-2.30275835285665,7.00854203579892,-15.3829963825606,6.56175587252325e-21,1.01653650670049e-18,37.3873306939864,"Down"
"ADARB1",-0.899886610424264,6.6820950906012,-15.377881492127,6.65516813351235e-21,1.02059356164631e-18,37.3732652220888,"NS"
"SNCA",-1.11195044751244,6.32656596030823,-15.3729556574393,6.74640396027742e-21,1.02423904924932e-18,37.3597166518182,"Down"
"ECSCR",-2.1085054035479,8.26728487352145,-15.3420763217515,7.34801585813598e-21,1.10453046295268e-18,37.2747159011727,"Down"
"ARHGEF15",-1.68960284770001,7.11059330496213,-15.3351520068915,7.49023513267417e-21,1.11487009592411e-18,37.2556397048067,"Down"
"SASH1",-1.62503615922443,9.83081779272093,-15.3266092927548,7.66955276082319e-21,1.13047718460988e-18,37.2320968986612,"Down"
"KCNT2",-2.670501948522,6.28530026062984,-15.2630125017731,9.14906396901124e-21,1.33558739593778e-18,37.0565532607501,"Down"
"ADGRB3",-1.77169991943834,4.95364658612054,-15.2475279923544,9.55124567827021e-21,1.38101916083332e-18,37.013737783361,"Down"
"GIMAP6",-2.33552643858038,8.73519051828495,-15.2270517404431,1.01107907727177e-20,1.44813231614528e-18,36.9570751829446,"Down"
"ACE",-2.02194190558029,7.74897706147323,-15.2026466657454,1.0821370984744e-20,1.53542106813442e-18,36.8894740623885,"Down"
"SHANK3",-2.05792178868027,7.94711298404633,-15.196866303863,1.0996973445913e-20,1.5458893597764e-18,36.8734520734455,"Down"
"CAV2",-2.61043321816788,10.645207198671,-15.1827902073043,1.14367928827506e-20,1.57980339962975e-18,36.8344189886456,"Down"
"ADGRL3",-1.48542755605715,5.00378976725417,-15.1814462204078,1.14797099682723e-20,1.57980339962975e-18,36.8306908451486,"Down"
"CD36",-3.8724503126203,7.94051062310853,-15.1766631975522,1.16337753723239e-20,1.57980339962975e-18,36.8174212267552,"Down"
"TGFBR3",-2.64512732426108,8.51307999922249,-15.176025998711,1.16544579606463e-20,1.57980339962975e-18,36.8156532253352,"Down"
"FIBIN",-2.9815686471548,8.16115912200137,-15.0984601018458,1.44727313395627e-20,1.94446909024107e-18,36.6000655377492,"Down"
"PECAM1",-2.03112781711672,10.2795635760364,-14.9793720051866,2.02098218080548e-20,2.69145188324463e-18,36.2676388153047,"Down"
"JPT2",1.14104182609342,7.99155795868135,14.9740655277809,2.05135654931283e-20,2.70814740275369e-18,36.2527856550558,"Up"
"LDB2",-2.54692451087867,8.89306609404273,-14.9656036735104,2.10075413867162e-20,2.74945252873384e-18,36.2290932419986,"Down"
"SLIT2",-2.48540414286342,8.75283388088928,-14.87785386127,2.69004048800382e-20,3.49061493067299e-18,35.9828824876762,"Down"
"FGFR4",-1.8871095606579,7.14519887346695,-14.8686947638935,2.76051602728593e-20,3.55170799375043e-18,35.9571289659822,"Down"
"SEMA6A",-2.1133462241571,7.15267320931678,-14.8430043801622,2.96836090720927e-20,3.78702985657572e-18,35.8848375727443,"Down"
"VWF",-1.86911334594918,9.36823399929272,-14.8312179487626,3.06896640974415e-20,3.88275400272797e-18,35.8516438951178,"Down"
"ETV4",1.81466330271327,6.7954078310724,14.8076067511124,3.2810424346288e-20,4.11675919359789e-18,35.7850969233251,"Up"
"SSR4",1.19925957666362,11.6201379944168,14.7754025158791,3.59451111786699e-20,4.47310391733251e-18,35.6942197102798,"Up"
"EML1",-1.97987849709052,6.78689231480679,-14.7657065448899,3.69471997546968e-20,4.52902184026208e-18,35.6668334702114,"Down"
"SVEP1",-0.936382187305638,5.65968606647301,-14.7652880097451,3.69910886703002e-20,4.52902184026208e-18,35.665651056723,"NS"
"TEK",-1.33097926197163,6.70364463976178,-14.7369516422845,4.00890132005509e-20,4.86905118728611e-18,35.5855468114777,"Down"
"GFOD1",-1.41480802646859,7.05167696157841,-14.7088604941774,4.34202988248544e-20,5.23180140284873e-18,35.5060374484092,"Down"
"ARHGEF10",-1.50129550918559,8.52628134208698,-14.6579153447702,5.01960991426282e-20,6.00060769435733e-18,35.3615918380247,"Down"
"CD93",-2.15163732316262,10.3122417881109,-14.6545501021795,5.06797884063211e-20,6.01109802800599e-18,35.352038944545,"Down"
"PEAR1",-2.15455111543845,6.59173922116273,-14.607475651647,5.79637534795248e-20,6.82174965369104e-18,35.2182611263695,"Down"
"JCAD",-2.26720455050251,7.51443158666518,-14.5666088837327,6.51451176365141e-20,7.60794750736583e-18,35.1019004458601,"Down"
"CLEC14A",-2.08482960625528,8.73218104423458,-14.52003363363,7.44389337304774e-20,8.62696100684051e-18,34.9690315378446,"Down"
"VSIR",-1.37935630548157,7.77359767108892,-14.5122143757706,7.61263382897598e-20,8.7556823326904e-18,34.9466983242374,"Down"
"SLC19A3",-2.05741117052518,5.55969206333447,-14.4781292373335,8.39475242635293e-20,9.58264145390152e-18,34.8492555912507,"Down"
"BDNF",-1.9554285706001,5.60124126492312,-14.4404529463154,9.35464334715895e-20,1.05986712907886e-17,34.7413770261177,"Down"
"PYCR1",1.75493342341414,7.44078126622534,14.3622703023063,1.1717578417488e-19,1.31775018914298e-17,34.5169478787093,"Up"
"TIE1",-2.18141739178678,8.4310195523267,-14.3577744742608,1.18705886687039e-19,1.32145450433274e-17,34.5040188954544,"Down"
"GDF10",-2.84502947833679,6.54180163429228,-14.3562015329866,1.1924599334316e-19,1.32145450433274e-17,34.4994948717704,"Down"
"ADAMTS8",-2.95993059242759,7.40649205164074,-14.3441107868122,1.2348176890948e-19,1.35847841708966e-17,34.4647096055046,"Down"
"SH3BP5",-1.45916357677639,10.0149853701434,-14.3008290905041,1.39936824313612e-19,1.52843227822248e-17,34.3400365073534,"Down"
"TSPAN18",-1.50812241389111,6.94599618822589,-14.2850951865991,1.46455828993355e-19,1.58178660441382e-17,34.2946563894214,"Down"
"MCEMP1",-3.49296179329691,8.71225103944696,-14.2840362553039,1.46905487565767e-19,1.58178660441382e-17,34.291601071387,"Down"
"JAM2",-2.31386034154398,7.97075799804456,-14.2699868626349,1.53005658140822e-19,1.63586753654504e-17,34.2510511790616,"Down"
"VGLL3",-2.45363453272957,7.98502264153364,-14.2198392551072,1.76954842563407e-19,1.8786912026557e-17,34.106109890326,"Down"
"SPTBN1",-1.45993025371782,7.9980271588087,-14.1541128467442,2.14210455642213e-19,2.25843273441673e-17,33.9156595014254,"Down"
"FERMT2",-1.55241062123061,9.10820388361685,-14.1438822025992,2.20687353777155e-19,2.31067269313432e-17,33.8859657153874,"Down"
"THBD",-2.36218353865959,8.42259056310776,-14.1383303335237,2.24284988147703e-19,2.33225663702632e-17,33.8698462165882,"Down"
"SOX17",-2.39944875532121,6.43518552235605,-14.1299728539755,2.29813216001867e-19,2.37348588118391e-17,33.845573432893,"Down"
"ST6GALNAC1",2.85509710904494,8.11707985728589,14.1162967221507,2.39159488278657e-19,2.45332388584227e-17,33.8058344693302,"Up"
"STARD9",-1.8494858466104,5.85494525850986,-14.1083743708439,2.44749104502407e-19,2.49381268762117e-17,33.7828035013204,"Down"
"EFNA4",2.3502410399077,7.28436036214753,14.0431554321911,2.96106338968247e-19,2.9969693557613e-17,33.5929032976303,"Up"
"ARHGAP6",-1.05882762606273,6.43036473962627,-14.0408861644355,2.98078232591197e-19,2.9969693557613e-17,33.5862860560728,"Down"
"CD24",2.64931904739278,10.1456981509134,14.0314610529023,3.06411853165116e-19,3.0604899702321e-17,33.5587951812095,"Up"
"WFDC2",2.47909675513362,10.9365034375856,13.9992457774418,3.3672360858466e-19,3.32172474039209e-17,33.4647452562487,"Up"
"CLIC5",-2.38535728855489,7.53457563717493,-13.9990243293939,3.36942174957438e-19,3.32172474039209e-17,33.4640982988472,"Down"
"AFAP1L1",-1.4896328632082,6.60688003700651,-13.9216561241055,4.22837698677654e-19,4.1416270589188e-17,33.2376853772341,"Down"
"KCNMB4",-1.56185681956848,6.40197708732874,-13.8211826155726,5.68494890173954e-19,5.53262142475703e-17,32.9425148531457,"Down"
"SOX7",-3.12901652820914,6.64015216635766,-13.7832634239804,6.35894804632522e-19,6.11923763518527e-17,32.8307801022096,"Down"
"KIAA0040",-1.37554231559215,8.19439815606264,-13.782764973488,6.36832793017568e-19,6.11923763518527e-17,32.829310113317,"Down"
"CDH13",-2.3496130679989,7.30064955296964,-13.7688133370046,6.63664337807528e-19,6.3369509286754e-17,32.788152172668,"Down"
"FAT3",-1.96013669152669,5.26774379098622,-13.733624939877,7.3654703296537e-19,6.98891065905015e-17,32.6842338989436,"Down"
"DPP6",-1.17520255395578,5.36484228077852,-13.7018142547739,8.09406619723491e-19,7.63255360288325e-17,32.5901538121055,"Down"
"CLEC1A",-2.09129598247062,6.73124948061599,-13.6881293521924,8.42960688246336e-19,7.8998945487382e-17,32.54964070827,"Down"
"SCN4B",-2.84280892184824,7.79023158807796,-13.6718088441857,8.84827616566815e-19,8.24138213172846e-17,32.5012936091794,"Down"
"DOCK4",-1.63914105957384,9.71143327245282,-13.6676009789339,8.95960010131472e-19,8.2941858986683e-17,32.4888228727425,"Down"
"ST6GALNAC5",-2.36334292118347,6.68401227184974,-13.6580093522818,9.21869741765419e-19,8.46705502869309e-17,32.460387912719,"Down"
"SDC1",1.31494491383785,10.5990482055701,13.6565827294005,9.25787863761726e-19,8.46705502869309e-17,32.456157591069,"Up"
"TMEM47",-1.8956420786604,8.90474469063098,-13.6451683494816,9.57751115798963e-19,8.70693259883824e-17,32.4223014427177,"Down"
"P2RY1",-1.44021439143726,5.25871282961957,-13.6364402072504,9.82945604538635e-19,8.88278581434855e-17,32.3964016169506,"Down"
"BTNL9",-2.45169701296263,7.20495589537854,-13.6330601129601,9.92882157378725e-19,8.91948929782474e-17,32.3863689147291,"Down"
"SLIT3",-1.62109045108549,7.76944502254842,-13.6255005854266,1.01547543335456e-18,9.06879295834645e-17,32.3639256092514,"Down"
"NPNT",-2.18896976288918,8.72988818826349,-13.6037039249919,1.08358262360463e-18,9.62043941027224e-17,32.2991727955991,"Down"
"GPR146",-2.27214198691874,6.71164926919308,-13.6016351752152,1.09028284381457e-18,9.62364775278649e-17,32.2930238396855,"Down"
"SMAD9",-0.972774642787046,5.33091692236689,-13.572443421588,1.18943534707705e-18,1.04381545892045e-16,32.2061982138108,"NS"
"HYAL2",-1.38569843411183,9.25595950887091,-13.5552367441922,1.25211534184412e-18,1.09250661608491e-16,32.1549685609599,"Down"
"TOX2",-2.24362568457556,7.14311513313438,-13.5449219046371,1.29128563016473e-18,1.12024562498063e-16,32.1242397471629,"Down"
"SLC50A1",1.42134817292969,8.30506571667708,13.5195435119356,1.39303486543271e-18,1.20165087085224e-16,32.0485768180788,"Up"
"CAVIN2",-3.34973001667004,8.84892105187592,-13.5163214418946,1.40652212373243e-18,1.20643044533931e-16,32.0389646154571,"Down"
"MMRN2",-2.04047874884516,7.06270047597271,-13.4789547392128,1.57295817988552e-18,1.34160961163045e-16,31.9273928637355,"Down"
"EMCN",-2.81770644247109,8.18896797817408,-13.4579561627845,1.67511834184407e-18,1.42076238356853e-16,31.8646148395447,"Down"
"RAP1A",-1.64217982527282,8.43350908412994,-13.395049136756,2.02329811069784e-18,1.70653955092303e-16,31.6762045036223,"Down"
"PKNOX2",-1.94556303663939,6.92291569007889,-13.3888297152159,2.06148506276463e-18,1.72914178027031e-16,31.6575491299919,"Down"
"MANEAL",2.0669391526859,6.48774000775148,13.3715046521877,2.17175923101757e-18,1.81162904644554e-16,31.6055555714506,"Up"
"ARAP3",-1.130943739851,7.70222994298877,-13.3560591386947,2.27510712931579e-18,1.88746865777444e-16,31.5591698582768,"Down"
"ENC1",1.48134825789021,8.4679339435469,13.3534107270917,2.29332253718201e-18,1.89005001656267e-16,31.5512130861907,"Up"
"AHNAK",-1.31451104608652,7.47021650679414,-13.3519954463492,2.3031171984198e-18,1.89005001656267e-16,31.5469607057807,"Down"
"FMO2",-2.81378135146451,10.4846460177641,-13.3398860542502,2.38867556905483e-18,1.94972432738658e-16,31.5105659705694,"Down"
"FRY",-1.58138237384194,7.15529377880356,-13.3209186865337,2.52921595476804e-18,2.05339875001542e-16,31.4535213932869,"Down"
"TACC1",-1.71201679579414,8.41453231686127,-13.3189869109291,2.54399214267143e-18,2.05440897393817e-16,31.4477089374465,"Down"
"GHR",-2.67127505158428,6.61585741735037,-13.2982057546413,2.70859307874045e-18,2.17575979478505e-16,31.385150581257,"Down"
"PIP5K1B",-2.51162183068478,7.61131075358764,-13.2644825509592,2.99902038324528e-18,2.39637512939104e-16,31.2835129659708,"Down"
"GIMAP1",-1.74513143789635,6.80127035567717,-13.2543919344154,3.09191643243413e-18,2.45766886268141e-16,31.2530723756232,"Down"
"SEMA6D",-1.40572899597017,5.63488437510789,-13.205547454604,3.58456816611868e-18,2.83442259885489e-16,31.1055351165426,"Down"
"PRX",-1.71461657015643,7.26936014987603,-13.1806756161323,3.86529858385243e-18,3.0405680362719e-16,31.0302892754523,"Down"
"HSPB2",-1.50777191018086,6.52796285097372,-13.1672655428722,4.02580657657895e-18,3.15050491987741e-16,30.9896858182359,"Down"
"PEAK1",-1.11165482625414,8.7444285542539,-13.1599979319025,4.11560102955903e-18,3.20425922209052e-16,30.9676709327303,"Down"
"SOSTDC1",-4.34605908201155,7.3567476671699,-13.1536574650111,4.19559760267953e-18,3.24987565325921e-16,30.9484589176998,"Down"
"EPHX3",2.17177282082196,6.22572861724208,13.1114657124207,4.76962967825715e-18,3.6757623236193e-16,30.8204819735004,"Up"
"AOC3",-2.59241613395494,9.76090763235389,-13.0827493952176,5.20529091711807e-18,3.99124882341851e-16,30.7332464313056,"Down"
"LMO2",-1.6445433873018,8.99507003464749,-13.0426996968755,5.88116463473167e-18,4.48682620525106e-16,30.6114024742601,"Down"
"GATA2",-1.38946124486056,7.61959376596323,-13.0142487899172,6.41476950737623e-18,4.8694515330493e-16,30.5247187032654,"Down"
"PTPN21",-1.56443611577846,6.67451543167708,-12.9990626354371,6.71942188671601e-18,5.07533647184689e-16,30.4784065553548,"Down"
"TRHDE",-2.0191475093318,5.40272302614091,-12.9554827812183,7.67768139278035e-18,5.77042370817779e-16,30.3453370622699,"Down"
"ZNF366",-1.15950700158425,6.34883419426414,-12.9538245327076,7.71676439671975e-18,5.77122744192114e-16,30.340268765783,"Down"
"RAI2",-1.86793190932089,7.63068968040028,-12.9492258042126,7.82620958103221e-18,5.82438793427603e-16,30.3262112625365,"Down"
"RHOJ",-1.97438611095892,7.1174348065032,-12.9062823947791,8.92734299825891e-18,6.61145958046667e-16,30.1948075363905,"Down"
"TMEM177",1.07056251056048,6.1882576961745,12.8992418637808,9.12231555429521e-18,6.72305799734514e-16,30.1732410413388,"Up"
