"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation"
"FMO3",-2.19742327554816,8.38481847194288,-9.25064741204511,2.99993066978944e-08,1.35159038555108e-05,9.2412491991696,"Down"
"SOCS2",-2.16939761163144,6.66237822747903,-9.15965376291878,3.47814753342614e-08,1.5258084047951e-05,9.09982119731609,"Down"
"INMT",-2.86733580257278,7.43354942512346,-9.14340620574909,3.57160014800389e-08,1.52663011454422e-05,9.07445175622556,"Down"
"EDNRB",-3.49671464310752,9.43910957493803,-9.1193187508062,3.71500183283857e-08,1.54822701383547e-05,9.03677568431646,"Down"
"DLC1",-2.27143514476556,6.69185974341732,-9.08077202122425,3.95713081758925e-08,1.60891148120031e-05,8.97632104971877,"Down"
"GKN2",-2.45600057389897,6.89813347437366,-8.98351520428082,4.64420379905323e-08,1.84330660310041e-05,8.82289722640278,"Down"
"BTG2",-2.71873527992566,8.78239892874964,-8.84841960150453,5.8119098080858e-08,2.16924758992874e-05,8.60764921941463,"Down"
"TACC2",-1.64845674808428,6.4902790805688,-8.83952394171147,5.89884232763846e-08,2.16924758992874e-05,8.59338819364469,"Down"
"CSRP1",-2.81827162537344,11.2230164445569,-8.83401055578521,5.95340212107864e-08,2.16924758992874e-05,8.58454399063599,"Down"
"MXI1",-1.68590268657145,7.36107040552881,-8.83074896761382,5.98592616297072e-08,2.16924758992874e-05,8.57931000587777,"Down"
"AHNAK",-3.3221257202096,9.31690424537281,-8.7767177564994,6.55256156060759e-08,2.32406811096444e-05,8.49239145203731,"Down"
"HOPX",-2.68803321138693,8.79935741902699,-8.76016291315934,6.73716844104783e-08,2.33508548180952e-05,8.46567966184053,"Down"
"NCKAP5",-2.36422897773041,8.66872975597772,-8.74908044303585,6.86377856080782e-08,2.33508548180952e-05,8.44777659807585,"Down"
"CAMK2N1",-3.29854657427807,11.6197621770476,-8.70577885716837,7.38277479230302e-08,2.46141711575383e-05,8.37766276887407,"Down"
"SLC39A8",-2.37792375131652,7.9651891289534,-8.67542369361946,7.77090148132859e-08,2.54001819007348e-05,8.32835696224073,"Down"
"PPP1CB",-2.26785054130761,7.37969757334606,-8.63521748962931,8.3180400176145e-08,2.64731662976082e-05,8.26285321988499,"Down"
"CTDSPL",-1.75556564955645,7.2303291555414,-8.62825611069361,8.41678352593423e-08,2.64731662976082e-05,8.2514889463814,"Down"
"ABI2",-1.23823336589573,6.61991122577492,-8.59373830509965,8.92478744320092e-08,2.75511493848443e-05,8.19503977852347,"Down"
"SMAD4",-1.41346943043382,6.15145842765665,-8.57692765126629,9.18367796809417e-08,2.78348930414781e-05,8.16748806498653,"Down"
"HSPB6",-2.21650884552869,7.78603580158851,-8.52533953372458,1.00282022632334e-07,2.97170448169495e-05,8.08269140843931,"Down"
"UBE2N",-1.46974781442104,6.66929799000193,-8.51763053963883,1.01611970879791e-07,2.97170448169495e-05,8.06998794169899,"Down"
"PPP2R5A",-2.12536463471309,8.55204743291034,-8.47500776789242,1.09304774761746e-07,3.14156999185914e-05,7.99960038225986,"Down"
"RAB11FIP1",-2.40857216837835,7.72794954527175,-8.46094238406604,1.11974720049315e-07,3.1637603105459e-05,7.97631668734254,"Down"
"PKNOX2",-2.98210933220422,8.03264956259019,-8.43379962326867,1.1732111534139e-07,3.25957165456828e-05,7.93130612053331,"Down"
"MAL",-1.71918285966002,6.67279396858268,-8.38399695164454,1.27834643756731e-07,3.49344837938478e-05,7.84844868076632,"Down"
"CALM1",-1.6691312419239,6.904591671524,-8.31503323444199,1.44041409110515e-07,3.82806330606205e-05,7.73313362200894,"Down"
"CD302",-2.20873098691211,8.97845705039295,-8.31251659245543,1.44671858597426e-07,3.82806330606205e-05,7.72891276627382,"Down"
"ARRDC3",-1.63828982132176,6.80702760704548,-8.29311403389668,1.4963006341635e-07,3.89739555804773e-05,7.69634103771625,"Down"
"SMARCA2",-1.51988061062687,6.98605538935783,-8.22176918908546,1.69438646621616e-07,4.34544959874205e-05,7.57611165542015,"Down"
"GNAQ",-1.95226752512792,8.32916939346202,-8.20226623594196,1.7531606588819e-07,4.4280588156911e-05,7.54311929815422,"Down"
"ZNF395",-1.33274851341584,6.56264721088936,-8.17560190045094,1.83697519106078e-07,4.57050394551989e-05,7.49792443009074,"Down"
"MTMR10",-1.56986716998092,6.70015767098204,-8.09366354063217,2.12166844639894e-07,5.20120779433388e-05,7.35840583673156,"Down"
"TNNC1",-1.43443265783618,8.84555325514919,-8.03015813538518,2.37375169474831e-07,5.73484648571802e-05,7.24961081347453,"Down"
"HNRNPH1",-1.92748918001098,8.17606917045966,-8.01455483191863,2.44033812706542e-07,5.81149093974009e-05,7.22279104815043,"Down"
"DNAJC15",-1.23034285069755,6.14423452119978,-8.00263194553163,2.49252809262386e-07,5.85217511324503e-05,7.20227373608873,"Down"
"PBX1",-1.79049176632828,6.64214942762596,-7.97440058179363,2.62079297562137e-07,6.06786373661225e-05,7.15361052255247,"Down"
"TANC1",-2.03897662031835,6.42357732533874,-7.96405364116035,2.66950768101245e-07,6.09598534828459e-05,7.13574640965368,"Down"
"FBXO7",-1.50499321992543,7.95692979401985,-7.92961445792667,2.83855591119193e-07,6.28915051284132e-05,7.07617538808064,"Down"
"ZNF704",-1.77118728214478,7.18732273163824,-7.92455720633715,2.86430310533066e-07,6.28915051284132e-05,7.06741319729725,"Down"
"SORBS1",-2.22340660856019,7.32142637572587,-7.92397570143783,2.86727917802004e-07,6.28915051284132e-05,7.06640544523839,"Down"
"ALDH1A1",-2.32235844779469,8.60722829041304,-7.88322171692434,3.08408443044236e-07,6.67684252668495e-05,6.99565664462285,"Down"
"HBA2",-4.16913686481865,10.3125147976056,-7.87470303715385,3.13152050078319e-07,6.69065348426984e-05,6.98083785833574,"Down"
"HINT3",-1.25950332761167,6.07543758937967,-7.8677615122069,3.17073560442302e-07,6.69065348426984e-05,6.96875485975788,"Down"
"ITLN2",-1.86330202869212,6.530120867773,-7.85492884434161,3.24458372717491e-07,6.76090134150072e-05,6.94639885802887,"Down"
"NDRG2",-1.34488414048597,9.04208987317783,-7.77899801415508,3.71976839540479e-07,7.65537520387627e-05,6.81362957941808,"Down"
"CXCL2",-2.59557139783135,8.24628705658192,-7.74493785545425,3.95593484152911e-07,7.95588491749454e-05,6.75380135369747,"Down"
"RCOR1",-1.34782477747398,6.7961413949808,-7.74419747259655,3.96123844122404e-07,7.95588491749454e-05,6.75249896343345,"Down"
"SOD3",-1.52620277476706,7.08058328029285,-7.73285764899676,4.04340012233612e-07,8.02422381420751e-05,6.73254137578638,"Down"
"CELF2",-2.03036368760771,7.87007259112866,-7.72045894864592,4.13526608290963e-07,8.10998654142394e-05,6.71069879041745,"Down"
"RTKN2",-2.57688871538673,8.3396469183148,-7.70784655837976,4.23094569283436e-07,8.20114705808706e-05,6.68845678408572,"Down"
"ID1",-2.42086075308447,7.48124933025075,-7.67598009536044,4.48309128466761e-07,8.59001513970218e-05,6.63215688396025,"Down"
"RNF145",-1.89597221226408,6.90681229943688,-7.65549336842276,4.65340645527087e-07,8.8150324556097e-05,6.59588389396968,"Down"
"EPB41L5",-1.77740474275765,6.55481342192844,-7.61787171054531,4.98392716970991e-07,9.3350635864117e-05,6.52911300418732,"Down"
"CRIP1",-2.15253274438122,9.56695209288401,-7.58349791424138,5.30727295212381e-07,9.83024890132265e-05,6.46792576304648,"Down"
"RABEP1",-1.60853685917479,7.39237498872057,-7.57249829352275,5.41529134217584e-07,9.86682993953204e-05,6.44830938009883,"Down"
"CLIP1",-1.29059229631786,7.04657285019559,-7.5692116304584,5.44800868993074e-07,9.86682993953204e-05,6.44244461611327,"Down"
"SGCE",-1.5595977164183,6.22023260263635,-7.55587179847046,5.58292576665768e-07,9.86682993953204e-05,6.41862463865141,"Down"
"BCLAF1",-1.8682523957729,8.41820956754579,-7.55251044706269,5.61746687556879e-07,9.86682993953204e-05,6.41261841224427,"Down"
"CCND1",-1.68585874562262,6.75973148645431,-7.54920448619124,5.65165557407403e-07,9.86682993953204e-05,6.40670954907519,"Down"
"MAOA",-2.15245925434923,7.68472025899631,-7.54588293929759,5.68622338820476e-07,9.86682993953204e-05,6.40077121914437,"Down"
"PTPN21",-1.50294176992392,6.46639050025716,-7.54062944389471,5.74134675545655e-07,9.86682993953204e-05,6.39137561834544,"Down"
"FRMD3",-1.43164110741069,6.37942314210994,-7.52526781583144,5.90574192124022e-07,0.000100335145156657,6.36387899676754,"Down"
"ANKRD29",-1.55114692154008,5.86002849203267,-7.51625811374776,6.00443064306186e-07,0.000100335145156657,6.34773597775416,"Down"
"PPP1R14A",-2.25743099254186,8.1089194625555,-7.51494965470562,6.01890492841374e-07,0.000100335145156657,6.34539057541173,"Down"
"CLIC4",-2.30235103363615,8.26461953897125,-7.45573114066383,6.7134568945411e-07,0.000110542809920776,6.23897959730195,"Down"
"BCAS4",-2.04472337313416,10.9569315921743,-7.4516839959345,6.76386719371276e-07,0.000110542809920776,6.23168845809322,"Down"
"IRS2",-1.47622294106759,6.34880986540003,-7.43964015536979,6.9162229734451e-07,0.000111846504507486,6.2099766711036,"Down"
"SRSF4",-1.85366211511465,8.03885427564022,-7.43484845504984,6.97782631600393e-07,0.000111846504507486,6.20133262448322,"Down"
"PLAC8",-2.01939384544782,8.7950166566944,-7.40230654102791,7.41156850689051e-07,0.000117394756655662,6.14253926406967,"Down"
"RABL3",-1.42480918429376,7.04537809434758,-7.39844880602837,7.46481356058797e-07,0.000117394756655662,6.13555922273854,"Down"
"VPS4B",-1.40795212576197,6.81371927347586,-7.37103688224531,7.85478900518383e-07,0.000122373208146182,6.08589831861707,"Down"
"GPD1L",-1.93680454404101,7.31034624862026,-7.36420800010504,7.95519470377863e-07,0.000122789903437028,6.07350961969485,"Down"
"PDZD2",-1.58276677353572,7.63724188228156,-7.35414026212913,8.105660198821e-07,0.000123964546343437,6.05523264682988,"Down"
"SOCS3",-2.3435734761213,9.39131925321766,-7.340543531118,8.31357506056292e-07,0.000125988451145076,6.03052556191919,"Down"
"CADM1",-1.90794748715912,7.42460735520881,-7.30725749463092,8.84628975838743e-07,0.000132853738984071,5.96992600556198,"Down"
"YPEL5",-1.7920207943148,8.63303914351991,-7.29430575651032,9.06304553910077e-07,0.00013489372244358,5.9463025721973,"Down"
"FAM107B",-1.49095173053155,7.34859995833938,-7.27166280006259,9.45534180630969e-07,0.00013948721054087,5.90494368952816,"Down"
"CST2",2.64569633523568,7.17489199290391,7.26486044967992,9.5766083252739e-07,0.000140036895423084,5.89250405951258,"Up"
"KLF9",-2.48887772395004,7.94286028633067,-7.25953086528069,9.67274753621666e-07,0.000140212783851071,5.88275297519348,"Down"
"FOXO3",-1.8453709920276,8.51428855661381,-7.23006795379215,1.02226130052484e-06,0.000146905998963355,5.82877208419082,"Down"
"EGR1",-3.62806366846211,9.45689764724045,-7.22296133714234,1.03600392336194e-06,0.000147608422243107,5.81573255080522,"Down"
"SERINC1",-1.73136574135115,8.18769554675109,-7.19882180335911,1.08413425818964e-06,0.000153156932915435,5.7713850016504,"Down"
"CNBP",-1.83258282045454,8.89759198109746,-7.19285345351491,1.0963883512091e-06,0.000153586502644166,5.7604071794076,"Down"
"PLEKHA1",-1.57018104947547,6.57106828931376,-7.1837728362257,1.11530901484387e-06,0.000154935010645395,5.74369482880172,"Down"
"TIPARP",-2.01308459938379,7.96585144039729,-7.17590814792398,1.13197001068612e-06,0.000155890988160105,5.7292105620929,"Down"
"CPNE3",-2.07093453462757,8.8681720273241,-7.17174499188061,1.14089385456106e-06,0.000155890988160105,5.72153967821243,"Down"
"RILPL2",-1.45433509851949,6.94771066681922,-7.16357737436925,1.15861419911454e-06,0.000156422697307387,5.70648293835734,"Down"
"BNC2",-2.00371689440809,7.21448348750509,-7.15686733640266,1.17338588825839e-06,0.000156422697307387,5.69410588752586,"Down"
"TES",-2.01283421944059,7.62552554534079,-7.1541119339856,1.17950821377809e-06,0.000156422697307387,5.68902147917386,"Down"
"TSC22D1",-2.41868862341194,8.66972226538407,-7.15285182804834,1.18231912781828e-06,0.000156422697307387,5.68669589718394,"Down"
"PPP1R12B",-1.93955306127845,6.62079581791533,-7.14042088134306,1.21042430122248e-06,0.000158880103160462,5.66374156425226,"Down"
"EMP2",-2.71735689381447,7.27933071519535,-7.12311910973963,1.25070105646385e-06,0.00016288427040041,5.63175535400303,"Down"
"ZNF25",-1.03191203529365,6.3252832811,-7.11823255519339,1.26232654317894e-06,0.000163123902905371,5.62271352256993,"Down"
"AQP4",-3.04027381483338,7.80017788344587,-7.11006646330095,1.28200525247599e-06,0.000164392519682882,5.60759559988871,"Down"
"EIF4B",-1.85646617151632,9.28521711431295,-7.10577886422501,1.29246474269479e-06,0.000164468605043681,5.59965404003021,"Down"
"APPL1",-1.4564097042095,7.17860182948745,-7.07967976278103,1.35807229403158e-06,0.000171508069253836,5.5512548279244,"Down"
"CYB5R3",-2.01758388362326,8.2666634391508,-7.06943795171851,1.38475369359301e-06,0.000172970288493066,5.53223477446213,"Down"
"ATF3",-2.21195472437929,7.60558404897158,-7.06729569363218,1.39040303887648e-06,0.000172970288493066,5.52825444926973,"Down"
"TMSB4X",-1.63178823944246,12.7097227533199,-7.05212231039514,1.43110748971067e-06,0.000176715272988717,5.50004301948946,"Down"
"SLC8A1",-1.45393184627365,6.67066870026523,-7.04181485754424,1.45946209858877e-06,0.000178891420466727,5.48085946760773,"Down"
"KLF6",-2.89384546417126,10.639505064024,-7.03240684924169,1.48585126709631e-06,0.00018079664687953,5.46333634309367,"Down"
"FBLN5",-2.44115972213024,9.09296357214229,-7.02583343967259,1.50458286128593e-06,0.000181749248533598,5.45108519408242,"Down"
"PDE8B",-1.54065917752057,6.34942783550432,-7.02081489903368,1.51904850634204e-06,0.00018217653669584,5.44172767053969,"Down"
"COX7A1",-1.71864792345672,7.9501800806718,-7.0120313283962,1.54471487593627e-06,0.000182697500295995,5.42534104954523,"Down"
"FRY",-1.5541911158352,6.2668511939389,-7.01182885755345,1.54531179014609e-06,0.000182697500295995,5.42496318721042,"Down"
"LDLR",-2.54587492681858,7.50262771310193,-6.99807861247609,1.58641466079729e-06,0.000186236143630217,5.39928770200788,"Down"
"ABAT",1.44991291445982,6.86863115370959,6.99157220301255,1.60625759290572e-06,0.000186237393076486,5.38712882245246,"Up"
"CRYAB",-1.91645480280066,9.0473358481532,-6.98188317899726,1.63628508283555e-06,0.000186237393076486,5.36901096164463,"Down"
"PIK3R1",-1.57341846456115,6.50933289845247,-6.98103232103137,1.63894965658631e-06,0.000186237393076486,5.36741925649311,"Down"
"BMP5",-1.76505973474697,6.80778593857941,-6.97785952101112,1.64892544175109e-06,0.000186237393076486,5.36148294841858,"Down"
"SOBP",-1.42751064717007,6.8637730765727,-6.97757285782305,1.64982985264588e-06,0.000186237393076486,5.36094652927777,"Down"
"ACAT1",-1.72102134012153,7.26978901704187,-6.97642471443933,1.65345735904738e-06,0.000186237393076486,5.35879794312999,"Down"
"INPP5A",-1.37786919426353,6.64461389363853,-6.95164647829555,1.73379177945044e-06,0.000193975227942542,5.31238214142191,"Down"
"NFIL3",-1.92880321465387,7.2856426409251,-6.94778440256826,1.74667317047223e-06,0.00019411361167848,5.30513944372914,"Down"
"SRSF3",-1.84353925136466,8.98210993449673,-6.94067656730385,1.77064036810299e-06,0.000195474006200508,5.29180416367103,"Down"
"ADH5",-1.33657799611907,6.54730492960874,-6.88295797502944,1.97835023430324e-06,0.000216834515641029,5.18324347010614,"Down"
"REPS1",-1.81943888949656,7.33150340417075,-6.87987208598527,1.99014282501965e-06,0.000216834515641029,5.17742567752649,"Down"
"C11orf96",-2.82545644417118,8.69499498120233,-6.87274800695719,2.01764631044904e-06,0.000217862436437038,5.16398943831235,"Down"
"BMP2",-1.86551102810552,6.15080249796208,-6.86506645880615,2.04774382865635e-06,0.000217862436437038,5.14949352266456,"Down"
"MYL9",-1.8148570515357,11.7753496246335,-6.86478867853625,2.04884089468249e-06,0.000217862436437038,5.14896916034815,"Down"
"NFKBIA",-2.14218020265518,9.81495173710898,-6.86402659959009,2.0518537804808e-06,0.000217862436437038,5.14753053590119,"Down"
"SWAP70",-1.38547191792947,6.7449995008456,-6.85630238526593,2.0826519607636e-06,0.000219732963202084,5.13294428418405,"Down"
"ANGPT1",-2.31323837749553,7.33770300879533,-6.85253410561611,2.09785045675178e-06,0.00021994444725819,5.12582519233792,"Down"
"VPS37A",-1.16174220806343,8.11005360236018,-6.84841198993213,2.11460779498856e-06,0.000220315699640371,5.11803526426666,"Down"
"SLC19A2",-2.01809389715319,7.25933290864194,-6.84213360016532,2.14039792780958e-06,0.000221617599109228,5.10616568896896,"Down"
"PMP22",-2.25014756275895,7.85175649907129,-6.83038078997476,2.18955569774193e-06,0.000224348511892205,5.08393108503012,"Down"
"ANXA7",-1.63894318511745,7.06542899807206,-6.829404911419,2.1936897083641e-06,0.000224348511892205,5.08208396300024,"Down"
"BMPR1A",-1.62795864547055,8.42456053763267,-6.82617880124339,2.20741380108239e-06,0.000224375536975874,5.07597666656826,"Down"
"MRPL19",-1.4530145574004,6.85373389799406,-6.81450484371785,2.25782369281115e-06,0.000228108611873709,5.05386426296688,"Down"
"CAB39L",-1.93768434624697,6.25339733759524,-6.80592315765098,2.29564049966477e-06,0.000230532091141034,5.03759651957645,"Down"
"VPS36",-1.14584366588955,7.32728917716164,-6.80210187103704,2.3126903473602e-06,0.000230853581380207,5.03034931774571,"Down"
"ABI3BP",-2.9194785729379,9.90354911279401,-6.77982226182538,2.41474484831777e-06,0.000239605932270579,4.9880531152284,"Down"
"RHOA",-2.17230097972277,7.90622326783018,-6.77073339339374,2.45770734698354e-06,0.000241383684357058,4.97077790975027,"Down"
"ACADL",-1.36645815371061,6.29030582886107,-6.76991358736233,2.46162125619075e-06,0.000241383684357058,4.96921911681781,"Down"
"TTLL7",-1.97166853578652,7.21816613277216,-6.76398605174472,2.49011326580704e-06,0.000242211221705734,4.95794550586442,"Down"
"TMOD1",-1.47408890068721,7.15662407588165,-6.76212688352629,2.49911998400637e-06,0.000242211221705734,4.95440849625911,"Down"
"C2orf49",-1.56476849878953,7.19073524896453,-6.74491004289955,2.58414757466964e-06,0.000249004277859786,4.92163023143945,"Down"
"XPO4",-1.02926295631911,5.9218545914067,-6.74149803705158,2.60135101689592e-06,0.000249221387653189,4.91512919709271,"Down"
"ARPP19",-2.20497047497807,9.42133597888118,-6.73696325266037,2.62439935055677e-06,0.000249992783850179,4.90648628176697,"Down"
"LGALSL",-1.51266011203044,7.05932231937226,-6.7279389048487,2.67089767951162e-06,0.000252976501803743,4.88927779574455,"Down"
"SACM1L",-1.38160110447591,7.04739207101723,-6.72097962546343,2.70733795722211e-06,0.000254979230208432,4.8759991434219,"Down"
"TCEAL6",-1.5397673647684,7.50807942954506,-6.71455600407224,2.74143048704531e-06,0.000256739585500255,4.86373634574574,"Down"
"RRAS",-1.20406969440368,9.53920141831769,-6.70675421613457,2.78343627950475e-06,0.000259217222230973,4.84883459500688,"Down"
"AGER",-3.7397658213546,10.6734237877833,-6.69881438281989,2.82687016067628e-06,0.000261799586547076,4.83366015416399,"Down"
"BAG1",-1.56514922315687,6.86510647590932,-6.69215639479158,2.86383275836735e-06,0.000263478483526163,4.82092853969599,"Down"
"VPS26A",-1.28693860692242,6.11752065339359,-6.68864600632902,2.88352225239467e-06,0.000263478483526163,4.81421329103722,"Down"
"TCF21",-2.54265584960924,6.79825973890072,-6.68706862373132,2.89241526606406e-06,0.000263478483526163,4.81119523564844,"Down"
"JUN",-2.67102448618097,8.51229560617452,-6.67923491018099,2.93700306895675e-06,0.00026479727634269,4.7962014347816,"Down"
"CES1",-2.75993111810214,8.78535159601839,-6.67894582459018,2.93866203499686e-06,0.00026479727634269,4.79564795310073,"Down"
"MYH10",-2.33232022725937,7.39854156137313,-6.67599318006155,2.9556619529538e-06,0.000264897229869569,4.78999414676229,"Down"
"EIF1",-2.04831080100583,11.7022237282964,-6.66784961239422,3.00307850476359e-06,0.000266845894513354,4.77439410898599,"Down"
"FBLN1",-1.89601127233523,9.14869460437751,-6.66677062886871,3.0094198061494e-06,0.000266845894513354,4.77232646271506,"Down"
"PAPSS2",-2.04282420228086,6.94440213223726,-6.65894912628193,3.05580413221993e-06,0.000269273495188893,4.75733317922307,"Down"
"NFIB",-1.99261827889325,7.60671736629686,-6.65672911325465,3.06910402434851e-06,0.000269273495188893,4.75307596287669,"Down"
"ANP32A",-1.24139631871971,6.73965051895024,-6.65373694579595,3.08712471603777e-06,0.000269436486996595,4.74733689998501,"Down"
"RASSF2",-1.7395420041221,7.21839703524583,-6.63741910437034,3.18734718940802e-06,0.000275999472761966,4.71601616073375,"Down"
"ATP1A2",-1.35026735480563,6.10274254827254,-6.63612555110244,3.19543480762204e-06,0.000275999472761966,4.71353165587184,"Down"
"SGMS2",-1.66791007046919,7.97762032795186,-6.63079925889932,3.22896060897826e-06,0.000277457594596225,4.70329900846502,"Down"
"CHIC2",-1.68304622767718,7.49510297494943,-6.62521265109974,3.26451642575456e-06,0.000278860070687108,4.69256187647545,"Down"
"CDC42EP4",-2.59616230834922,7.84371195153232,-6.62299563473478,3.27873868354368e-06,0.000278860070687108,4.68829965947812,"Down"
"UBP1",-0.99249652329287,6.8144660417289,-6.61043035290619,3.36056646872748e-06,0.000283172438038782,4.66412956227322,"NS"
"PTPN13",-1.61283212470855,6.84345091198382,-6.60999852947237,3.36341588072458e-06,0.000283172438038782,4.66329852066922,"Down"
"PPP2CB",-1.71000148412532,7.67659227424071,-6.6065752873245,3.3860930244255e-06,0.000283614202190729,4.65670956566384,"Down"
"PTP4A2",-1.72949459561841,8.64209235875637,-6.60283338865354,3.41106222517721e-06,0.000283614202190729,4.64950534832839,"Down"
"SNX1",-1.79913243922677,6.9869950073732,-6.60154502667005,3.41970333775264e-06,0.000283614202190729,4.6470244213031,"Down"
"LIN7A",-1.58061862692548,7.91852294097314,-6.59649562288709,3.45378897062473e-06,0.000283745274169025,4.63729877252494,"Down"
"SIK2",-1.26215847032628,6.34399093057211,-6.59392366686186,3.47128575979488e-06,0.000283745274169025,4.63234352799873,"Down"
"VEZF1",-1.84242257381363,7.39467897472705,-6.59376800019089,3.47234768629161e-06,0.000283745274169025,4.63204358328062,"Down"
"OR10G3",0.854350800405017,6.51807859625267,6.58371817706351,3.54162206807328e-06,0.000287994340852593,4.612671842732,"NS"
"IGF2BP3",2.33815334353528,8.64761539174588,6.56991414977287,3.63911397250979e-06,0.00029448558214436,4.58604005063351,"Up"
"SYNPO2",-2.02469072901104,7.75141993799907,-6.56275206846223,3.69078691229474e-06,0.00029722424071475,4.57221167688853,"Down"
"SMU1",-1.49301253363853,9.10692536865091,-6.5549381657104,3.74802950841591e-06,0.000299495153293245,4.55711642237884,"Down"
"RPL13",-2.06142553850239,9.07043635791279,-6.55400615446503,3.75491823864956e-06,0.000299495153293245,4.55531533839099,"Down"
